date,trades,winners,net_pnl_inr,avg_pct,best_pct,worst_pct,win_rate,cum_pnl
2026-06-05,36,14,-3317.41,-0.12236666666666667,2.0404,-1.4292,38.9,-3317.41
2026-06-08,36,13,-1752.78,-0.05935555555555556,1.6724,-0.7536,36.1,-5070.19
2026-06-09,36,18,3237.0299999999997,0.11328333333333333,4.5014,-0.5769,50.0,-1833.1599999999999
2026-06-10,36,17,2753.2900000000004,0.09098333333333335,3.5708,-0.6343,47.2,920.1300000000006
2026-06-11,36,17,265.8599999999998,0.008808333333333331,1.4199,-1.1065,47.2,1185.9900000000002
2026-06-12,36,14,-2277.7700000000004,-0.07959444444444445,1.7436,-1.2304,38.9,-1091.7800000000002
2026-06-15,36,14,-1216.7799999999997,-0.04178611111111111,2.0926,-1.299,38.9,-2308.56
2026-06-16,36,14,-1010.0799999999998,-0.0350388888888889,1.2397,-0.4974,38.9,-3318.64
2026-06-17,36,13,-7890.2,-0.2686527777777778,0.7987,-2.3762,36.1,-11208.84
