date,trades,winners,net_pnl_inr,avg_pct,best_pct,worst_pct,win_rate,cum_pnl
2026-06-05,30,16,-1399.1100000000001,-0.06243333333333334,2.0404,-2.2202,53.3,-1399.1100000000001
2026-06-08,30,12,2431.87,0.08217666666666665,2.4829,-0.8317,40.0,1032.7599999999998
2026-06-09,30,15,7468.83,0.2632566666666667,4.5014,-1.417,50.0,8501.59
2026-06-10,30,15,1256.6399999999994,0.03997666666666667,2.1975,-1.6676,50.0,9758.23
2026-06-11,30,16,-1715.8500000000004,-0.05773666666666666,0.8879,-2.0761,53.3,8042.379999999999
2026-06-12,30,15,4379.01,0.14473333333333332,4.6667,-4.3558,50.0,12421.39
2026-06-15,30,14,4540.35,0.15248,2.0926,-0.726,46.7,16961.739999999998
2026-06-16,30,14,1385.92,0.04662333333333332,1.2397,-0.7659,46.7,18347.659999999996
2026-06-17,30,13,-2725.6499999999996,-0.09639333333333334,1.7193,-2.0943,43.3,15622.009999999997
