date,trades,winners,net_pnl_inr,avg_pct,best_pct,worst_pct,win_rate,cum_pnl
2026-06-05,42,18,-2446.2100000000005,-0.05930952380952381,2.4665,-3.8021,42.9,-2446.2100000000005
2026-06-08,42,18,-2088.8999999999996,-0.04944047619047619,2.989,-3.5612,42.9,-4535.110000000001
2026-06-09,42,17,3290.35,0.07601666666666666,3.4668,-1.417,40.5,-1244.7600000000007
2026-06-10,42,21,3074.0999999999995,0.07421666666666667,3.5708,-2.003,50.0,1829.3399999999988
2026-06-11,42,23,707.0399999999996,0.020833333333333336,1.872,-2.9366,54.8,2536.3799999999983
2026-06-12,42,21,3718.8999999999996,0.08498809523809524,3.8882,-1.6456,50.0,6255.279999999998
2026-06-15,42,17,-486.78,-0.010683333333333336,1.5767,-2.0189,40.5,5768.499999999998
2026-06-16,42,17,1719.4499999999996,0.04083571428571429,2.8977,-1.2411,40.5,7487.949999999998
2026-06-17,42,17,-3862.85,-0.10050714285714286,1.316,-1.9456,40.5,3625.099999999998
