,entry_time,exit_time,date,ticker,side,exit_reason,entry_px,exit_px,pnl_pct,net_pnl_pct,qty,net_pnl_inr,long_conv,short_conv,score_15m,cum_pnl_inr
1,2026-06-05 09:15:00,2026-06-05 10:15:00,2026-06-05,GRASIM.NS,LONG,TIME,3098.0,3110.7,0.4099,0.3099,26,249.65,0.008271753787994385,-0.008271753787994385,2.3951659202575684,249.65
2,2026-06-05 09:15:00,2026-06-05 09:45:00,2026-06-05,IRCTC.NS,LONG,STOP,529.5,528.0,-0.2833,-0.3833,156,-316.6,0.007269427180290222,-0.007269427180290222,2.585632801055908,-66.95000000000002
3,2026-06-05 09:15:00,2026-06-05 09:30:00,2026-06-05,HEROMOTOCO.NS,LONG,STOP,4836.0,4826.4,-0.1985,-0.2985,17,-245.41,0.006257668137550354,-0.006257668137550354,2.2228879928588867,-312.36
4,2026-06-05 09:15:00,2026-06-05 09:30:00,2026-06-05,ZEEL.NS,SHORT,STOP,109.45,110.29,-0.7675,-0.8675,757,-718.73,-0.01819481886923313,0.01819481886923313,-2.7642829418182373,-1031.0900000000001
5,2026-06-05 09:15:00,2026-06-05 09:30:00,2026-06-05,ATGL.NS,SHORT,STOP,760.35,764.9,-0.5984,-0.6984,109,-578.83,-0.01634591817855835,0.01634591817855835,-2.6823480129241943,-1609.92
6,2026-06-05 09:15:00,2026-06-05 09:30:00,2026-06-05,ADANIENT.NS,SHORT,STOP,3031.0,3042.0,-0.3629,-0.4629,27,-378.84,-0.013801850378513336,0.013801850378513336,-2.973179817199707,-1988.76
7,2026-06-05 10:15:00,2026-06-05 11:15:00,2026-06-05,DRREDDY.NS,SHORT,STOP,1274.3,1277.0,-0.2119,-0.3119,65,-258.33,-0.004785627126693726,0.004785627126693726,-3.6249284744262695,-2247.09
8,2026-06-05 10:15:00,2026-06-05 11:15:00,2026-06-05,AIAENG.NS,SHORT,TIME,4768.7,4671.4,2.0404,1.9404,17,1573.03,-0.010698463767766953,0.010698463767766953,-3.5208563804626465,-674.0600000000002
9,2026-06-05 10:15:00,2026-06-05 10:30:00,2026-06-05,ZEEL.NS,SHORT,STOP,111.88,112.78,-0.8044,-0.9044,741,-749.8,-0.0076543428003787994,0.0076543428003787994,-3.5658793449401855,-1423.8600000000001
10,2026-06-05 10:15:00,2026-06-05 10:30:00,2026-06-05,UNITDSPR.NS,LONG,STOP,1252.0,1247.6,-0.3514,-0.4514,66,-373.03,0.006280045956373215,-0.006280045956373215,2.4442086219787598,-1796.89
11,2026-06-05 10:15:00,2026-06-05 11:15:00,2026-06-05,LALPATHLAB.NS,LONG,TIME,1540.8,1546.9,0.3959,0.2959,53,241.64,0.012293916195631027,-0.012293916195631027,2.0809030532836914,-1555.25
12,2026-06-05 10:15:00,2026-06-05 10:30:00,2026-06-05,NAVINFLUOR.NS,LONG,STOP,7114.5,7098.0,-0.2319,-0.3319,11,-259.76,0.005757872015237808,-0.005757872015237808,2.2325005531311035,-1815.01
13,2026-06-05 11:15:00,2026-06-05 12:15:00,2026-06-05,TRENT.NS,LONG,TIME,2759.3,2783.0,0.8589,0.7589,30,628.22,0.008120507001876831,-0.008120507001876831,2.6217331886291504,-1186.79
