date,trades,winners,net_pnl_inr,avg_pct,best_pct,worst_pct,win_rate,cum_pnl
2026-06-05,30,12,-2120.22,-0.08483666666666667,2.0404,-0.8044,40.0,-2120.22
2026-06-08,30,9,-2696.4100000000003,-0.09085000000000001,1.6724,-0.7536,30.0,-4816.63
2026-06-09,30,14,1954.6799999999998,0.07311333333333334,4.5014,-0.5769,46.7,-2861.9500000000003
2026-06-10,30,15,363.8399999999997,0.00789666666666667,1.8114,-0.6343,50.0,-2498.1100000000006
2026-06-11,30,15,-201.47999999999993,-0.008250000000000002,1.1346,-1.1065,50.0,-2699.5900000000006
2026-06-12,30,13,78.39000000000033,0.00020333333333332574,1.7436,-1.2304,43.3,-2621.2000000000003
2026-06-15,30,12,987.2500000000001,0.03211666666666666,2.0926,-0.5607,40.0,-1633.9500000000003
2026-06-16,30,11,-1809.6299999999999,-0.060966666666666676,1.2397,-0.4974,36.7,-3443.58
2026-06-17,30,13,-5540.59,-0.19316999999999998,0.7987,-2.3762,43.3,-8984.17
