,entry_time,exit_time,date,ticker,side,exit_reason,entry_px,exit_px,pnl_pct,net_pnl_pct,qty,net_pnl_inr,long_conv,short_conv,score_15m,cum_pnl_inr
1,2026-06-05 09:15:00,2026-06-05 10:15:00,2026-06-05,GRASIM.NS,LONG,TIME,3098.0,3110.7,0.4099,0.3499,32,346.92,0.008271753787994385,-0.008271753787994385,2.3951659202575684,346.92
2,2026-06-05 09:15:00,2026-06-05 10:15:00,2026-06-05,IRCTC.NS,LONG,TIME,529.5,528.8,-0.1322,-0.1922,187,-190.31,0.007269427180290222,-0.007269427180290222,2.585632801055908,156.61
3,2026-06-05 09:15:00,2026-06-05 10:15:00,2026-06-05,HEROMOTOCO.NS,LONG,TIME,4836.0,4827.1,-0.184,-0.244,20,-236.03,0.006257668137550354,-0.006257668137550354,2.2228879928588867,-79.41999999999999
4,2026-06-05 09:15:00,2026-06-05 10:15:00,2026-06-05,ZEEL.NS,SHORT,TIME,109.45,111.88,-2.2202,-2.2802,909,-2268.56,-0.01819481886923313,0.01819481886923313,-2.7642829418182373,-2347.98
5,2026-06-05 09:15:00,2026-06-05 10:15:00,2026-06-05,ATGL.NS,SHORT,TIME,760.35,758.95,0.1841,0.1241,130,122.69,-0.01634591817855835,0.01634591817855835,-2.6823480129241943,-2225.29
6,2026-06-05 10:15:00,2026-06-05 11:15:00,2026-06-05,ZEEL.NS,SHORT,TIME,111.88,110.8,0.9653,0.9053,889,900.44,-0.0076543428003787994,0.0076543428003787994,-3.5658793449401855,-1324.85
7,2026-06-05 10:15:00,2026-06-05 11:15:00,2026-06-05,NAVINFLUOR.NS,LONG,TIME,7114.5,7085.0,-0.4146,-0.4746,13,-438.99,0.005757872015237808,-0.005757872015237808,2.2325005531311035,-1763.84
8,2026-06-05 10:15:00,2026-06-05 11:15:00,2026-06-05,AIAENG.NS,SHORT,TIME,4768.7,4671.4,2.0404,1.9804,20,1888.78,-0.010698463767766953,0.010698463767766953,-3.5208563804626465,124.94000000000005
9,2026-06-05 10:15:00,2026-06-05 11:15:00,2026-06-05,LALPATHLAB.NS,LONG,TIME,1540.8,1546.9,0.3959,0.3359,64,331.23,0.012293916195631027,-0.012293916195631027,2.0809030532836914,456.1700000000001
10,2026-06-05 10:15:00,2026-06-05 11:15:00,2026-06-05,UNITDSPR.NS,LONG,TIME,1252.0,1250.2,-0.1438,-0.2038,79,-201.54,0.006280045956373215,-0.006280045956373215,2.4442086219787598,254.63000000000008
11,2026-06-05 11:15:00,2026-06-05 12:15:00,2026-06-05,TRENT.NS,LONG,TIME,2759.3,2783.0,0.8589,0.7989,36,793.6,0.008120507001876831,-0.008120507001876831,2.6217331886291504,1048.23
12,2026-06-05 11:15:00,2026-06-05 12:15:00,2026-06-05,ALKEM.NS,LONG,TIME,5246.5,5270.0,0.4479,0.3879,18,366.34,0.007031157612800598,-0.007031157612800598,2.6217331886291504,1414.57
13,2026-06-05 11:15:00,2026-06-05 12:15:00,2026-06-05,INDUSINDBK.NS,LONG,TIME,916.55,910.1,-0.7037,-0.7637,108,-755.99,0.005577124655246735,-0.005577124655246735,2.6217331886291504,658.5799999999999
14,2026-06-05 11:15:00,2026-06-05 12:15:00,2026-06-05,NYKAA.NS,SHORT,TIME,268.0,265.7,0.8582,0.7982,371,793.64,-0.062497589737176895,0.062497589737176895,-2.9384617805480957,1452.2199999999998
15,2026-06-05 11:15:00,2026-06-05 12:15:00,2026-06-05,POLICYBZR.NS,SHORT,TIME,1539.1,1554.0,-0.9681,-1.0281,64,-1012.7,-0.022609775885939598,0.022609775885939598,-2.7829647064208984,439.51999999999975
16,2026-06-05 12:15:00,2026-06-05 13:15:00,2026-06-05,ATGL.NS,SHORT,TIME,763.8,755.55,1.0801,1.0201,130,1012.92,-0.01582285389304161,0.01582285389304161,-3.5981192588806152,1452.4399999999996
17,2026-06-05 12:15:00,2026-06-05 13:15:00,2026-06-05,BRIGADE.NS,SHORT,TIME,490.35,488.15,0.4487,0.3887,202,384.97,-0.03497941792011261,0.03497941792011261,-3.682431697845459,1837.4099999999996
18,2026-06-05 12:15:00,2026-06-05 13:15:00,2026-06-05,MRF.NS,LONG,TIME,123805.0,123585.0,-0.1777,-0.2377,0,-0.0,0.008289281278848648,-0.008289281278848648,2.246410369873047,1837.4099999999996
19,2026-06-05 12:15:00,2026-06-05 13:15:00,2026-06-05,WHIRLPOOL.NS,LONG,TIME,807.85,803.0,-0.6004,-0.6604,123,-656.17,0.007497843354940414,-0.007497843354940414,2.1272099018096924,1181.2399999999998
20,2026-06-05 12:15:00,2026-06-05 13:15:00,2026-06-05,AMBUJACEM.NS,LONG,TIME,417.8,416.6,-0.2872,-0.3472,238,-345.26,0.006705079227685928,-0.006705079227685928,1.9901524782180786,835.9799999999998
21,2026-06-05 13:15:00,2026-06-05 14:15:00,2026-06-05,CANBK.NS,LONG,TIME,134.57,134.76,0.1412,0.0812,739,80.74,0.006744105368852615,-0.006744105368852615,1.7459478378295898,916.7199999999998
22,2026-06-05 13:15:00,2026-06-05 14:15:00,2026-06-05,ITC.NS,LONG,TIME,279.8,280.35,0.1966,0.1366,355,135.65,0.006451651453971863,-0.006451651453971863,1.9222548007965088,1052.37
23,2026-06-05 13:15:00,2026-06-05 14:15:00,2026-06-05,AMBUJACEM.NS,LONG,TIME,416.6,416.25,-0.084,-0.144,238,-142.79,0.004634067416191101,-0.004634067416191101,1.7459478378295898,909.5799999999999
24,2026-06-05 13:15:00,2026-06-05 14:15:00,2026-06-05,POLICYBZR.NS,SHORT,TIME,1543.1,1536.3,0.4407,0.3807,64,375.94,-0.03807784616947174,0.03807784616947174,-3.2161078453063965,1285.52
25,2026-06-05 13:15:00,2026-06-05 14:15:00,2026-06-05,PVRINOX.NS,SHORT,TIME,982.05,978.0,0.4124,0.3524,101,349.54,-0.005988851189613342,0.005988851189613342,-5.36875057220459,1635.06
26,2026-06-05 14:15:00,2026-06-05 15:15:00,2026-06-05,PAGEIND.NS,LONG,TIME,38345.0,38300.0,-0.1174,-0.1774,2,-136.01,0.0077362507581710815,-0.0077362507581710815,3.110708713531494,1499.05
27,2026-06-05 14:15:00,2026-06-05 15:15:00,2026-06-05,UPL.NS,LONG,TIME,636.5,637.0,0.0786,0.0186,156,18.42,0.00588848814368248,-0.00588848814368248,3.129425525665283,1517.47
28,2026-06-05 14:15:00,2026-06-05 15:15:00,2026-06-05,HDFCLIFE.NS,LONG,TIME,578.55,574.8,-0.6482,-0.7082,172,-704.71,0.00394044816493988,-0.00394044816493988,5.061466693878174,812.76
29,2026-06-05 14:15:00,2026-06-05 15:15:00,2026-06-05,BRIGADE.NS,SHORT,TIME,489.0,488.05,0.1943,0.1343,203,133.29,-0.03881321847438812,0.03881321847438812,-1.9550361633300781,946.05
30,2026-06-05 14:15:00,2026-06-05 15:15:00,2026-06-05,ATGL.NS,SHORT,TIME,759.0,761.6,-0.3426,-0.4026,131,-400.26,-0.009727220982313156,0.009727220982313156,-1.604040503501892,545.79
31,2026-06-08 09:15:00,2026-06-08 10:15:00,2026-06-08,TATACOMM.NS,SHORT,TIME,1973.2,1940.2,1.6724,1.6124,50,1590.8,-0.009626228362321854,0.009626228362321854,-1.6326816082000732,2136.59
