,entry_time,exit_time,date,ticker,side,exit_reason,entry_px,exit_px,pnl_pct,net_pnl_pct,qty,net_pnl_inr,long_conv,short_conv,score_15m,cum_pnl_inr
1,2026-06-18 10:15:00,2026-06-18 11:15:00,2026-06-18,ASTRAL.NS,LONG,TIME,1566.2,1567.5,0.083,-0.017,52,-13.84,0.017536159604787827,-0.017536159604787827,1.89478600025177,-13.84
2,2026-06-18 10:15:00,2026-06-18 11:15:00,2026-06-18,NYKAA.NS,SHORT,TIME,294.2,299.15,-1.6825,-1.7825,281,-1473.62,-0.0875931978225708,0.0875931978225708,-2.9838080406188965,-1487.4599999999998
3,2026-06-18 10:15:00,2026-06-18 11:15:00,2026-06-18,POLICYBZR.NS,SHORT,TIME,1616.0,1609.9,0.3775,0.2775,51,228.68,-0.03371332585811615,0.03371332585811615,-3.004126787185669,-1258.7799999999997
4,2026-06-18 11:15:00,2026-06-18 12:15:00,2026-06-18,ESCORTS.NS,LONG,TIME,2823.0,2816.0,-0.248,-0.348,29,-284.87,0.01716524362564087,-0.01716524362564087,2.8330702781677246,-1543.6499999999996
5,2026-06-18 11:15:00,2026-06-18 12:15:00,2026-06-18,SUNTV.NS,LONG,TIME,521.0,523.65,0.5086,0.4086,159,338.51,0.01621934399008751,-0.01621934399008751,4.084918975830078,-1205.1399999999996
6,2026-06-18 11:15:00,2026-06-18 12:15:00,2026-06-18,TRENT.NS,SHORT,TIME,3182.9,3175.0,0.2482,0.1482,26,122.64,-0.016308996826410294,0.016308996826410294,-2.494821071624756,-1082.4999999999995
7,2026-06-18 12:15:00,2026-06-18 13:15:00,2026-06-18,COROMANDEL.NS,SHORT,TIME,2010.3,2062.9,-2.6165,-2.7165,41,-2239.02,-0.014676149934530258,0.014676149934530258,-1.599661111831665,-3321.5199999999995
8,2026-06-18 13:15:00,2026-06-18 14:15:00,2026-06-18,ATUL.NS,LONG,TIME,6498.0,6501.0,0.0462,-0.0538,12,-41.98,0.01509462296962738,-0.01509462296962738,3.153029680252075,-3363.4999999999995
9,2026-06-18 13:15:00,2026-06-18 14:15:00,2026-06-18,SUNDARMFIN.NS,SHORT,TIME,4408.8,4406.5,0.0522,-0.0478,18,-37.96,-0.020016735419631004,0.020016735419631004,-2.6255335807800293,-3401.4599999999996
10,2026-06-18 14:15:00,2026-06-18 15:15:00,2026-06-18,APOLLOHOSP.NS,LONG,TIME,8390.5,8415.0,0.292,0.192,9,144.99,0.017232324928045273,-0.017232324928045273,2.796395778656006,-3256.4699999999993
