,entry_time,exit_time,date,ticker,side,entry_px,exit_px,pnl_pct,net_pnl_pct,qty,net_pnl_inr,long_conv,short_conv,score_15m,cum_pnl_inr
1,2026-06-05 09:15:00,2026-06-05 09:30:00,2026-06-05,DABUR.NS,LONG,422.5,421.8,-0.1657,-0.2657,235,-263.79,0.010722745209932327,-0.010722745209932327,2.2228879928588867,-263.79
2,2026-06-05 09:15:00,2026-06-05 09:30:00,2026-06-05,ATGL.NS,SHORT,760.35,764.9,-0.5984,-0.6984,130,-690.35,-0.01952214725315571,0.01952214725315571,-2.6823480129241943,-954.1400000000001
3,2026-06-05 09:15:00,2026-06-05 09:30:00,2026-06-05,ADANIENT.NS,SHORT,3031.0,3042.0,-0.3629,-0.4629,32,-448.99,-0.01666507124900818,0.01666507124900818,-2.973179817199707,-1403.13
4,2026-06-05 09:15:00,2026-06-05 09:30:00,2026-06-05,ZEEL.NS,SHORT,109.45,110.29,-0.7675,-0.8675,909,-863.05,-0.010750658810138702,0.010750658810138702,-2.7642829418182373,-2266.1800000000003
5,2026-06-05 09:15:00,2026-06-05 10:15:00,2026-06-05,ITC.NS,LONG,279.95,279.85,-0.0357,-0.1357,355,-134.88,0.016605626791715622,-0.016605626791715622,2.5309953689575195,-2401.0600000000004
6,2026-06-05 09:15:00,2026-06-05 10:15:00,2026-06-05,EICHERMOT.NS,LONG,7085.0,7071.0,-0.1976,-0.2976,14,-295.19,0.009353246539831161,-0.009353246539831161,2.2228879928588867,-2696.2500000000005
7,2026-06-05 09:30:00,2026-06-05 10:30:00,2026-06-05,NESTLEIND.NS,SHORT,1378.8,1377.8,0.0725,-0.0275,72,-27.27,-0.0019263401627540588,0.0019263401627540588,-2.0417065620422363,-2723.5200000000004
8,2026-06-05 09:30:00,2026-06-05 10:30:00,2026-06-05,NYKAA.NS,SHORT,269.0,267.25,0.6506,0.5506,369,546.49,-0.07183322310447693,0.07183322310447693,-2.135470151901245,-2177.0300000000007
9,2026-06-05 09:30:00,2026-06-05 10:30:00,2026-06-05,PAGEIND.NS,LONG,38580.0,38460.0,-0.311,-0.411,2,-317.16,0.008467279374599457,-0.008467279374599457,3.239645481109619,-2494.1900000000005
10,2026-06-05 09:30:00,2026-06-05 10:30:00,2026-06-05,ARE&M.NS,SHORT,866.3,856.7,1.1082,1.0082,114,995.64,-0.004414010792970657,0.004414010792970657,-2.103527069091797,-1498.5500000000006
11,2026-06-05 09:30:00,2026-06-05 09:45:00,2026-06-05,RAMCOCEM.NS,LONG,877.15,874.5,-0.3021,-0.4021,113,-398.57,0.008094973862171173,-0.008094973862171173,2.782382011413574,-1897.1200000000006
12,2026-06-05 09:30:00,2026-06-05 09:45:00,2026-06-05,AUROPHARMA.NS,LONG,1486.6,1484.3,-0.1547,-0.2547,66,-249.92,0.012699253857135773,-0.012699253857135773,2.7068445682525635,-2147.0400000000004
13,2026-06-05 09:45:00,2026-06-05 10:00:00,2026-06-05,COROMANDEL.NS,SHORT,1786.0,1803.0,-0.9518,-1.0518,55,-1033.23,-0.0028631873428821564,0.0028631873428821564,-3.623734712600708,-3180.2700000000004
14,2026-06-05 09:45:00,2026-06-05 10:45:00,2026-06-05,LAURUSLABS.NS,SHORT,1436.8,1436.0,0.0557,-0.0443,69,-43.94,-0.01173878088593483,0.01173878088593483,-3.950526237487793,-3224.2100000000005
15,2026-06-05 09:45:00,2026-06-05 10:30:00,2026-06-05,SRF.NS,LONG,2726.7,2721.2,-0.2017,-0.3017,36,-296.16,0.008429102599620819,-0.008429102599620819,2.1378731727600098,-3520.3700000000003
16,2026-06-05 09:45:00,2026-06-05 10:45:00,2026-06-05,OBEROIRLTY.NS,LONG,1635.9,1648.7,0.7824,0.6824,60,669.85,0.008166275918483734,-0.008166275918483734,1.9401121139526367,-2850.5200000000004
17,2026-06-05 09:45:00,2026-06-05 10:45:00,2026-06-05,PIDILITIND.NS,LONG,1470.8,1472.2,0.0952,-0.0048,67,-4.74,0.009631119668483734,-0.009631119668483734,1.9401121139526367,-2855.26
18,2026-06-05 09:45:00,2026-06-05 10:15:00,2026-06-05,AIAENG.NS,SHORT,4745.2,4768.7,-0.4952,-0.5952,20,-564.9,-0.012285511940717697,0.012285511940717697,-3.8653604984283447,-3420.1600000000003
19,2026-06-05 10:00:00,2026-06-05 10:15:00,2026-06-05,BRIGADE.NS,SHORT,483.15,484.7,-0.3208,-0.4208,205,-416.8,-0.035492170602083206,0.035492170602083206,-2.109713315963745,-3836.9600000000005
20,2026-06-05 10:00:00,2026-06-05 10:30:00,2026-06-05,HAVELLS.NS,LONG,1167.0,1161.6,-0.4627,-0.5627,85,-558.2,0.005708489567041397,-0.005708489567041397,3.1536383628845215,-4395.160000000001
21,2026-06-05 10:00:00,2026-06-05 10:30:00,2026-06-05,ICICIBANK.NS,LONG,1256.6,1251.4,-0.4138,-0.5138,79,-510.07,0.005792059004306793,-0.005792059004306793,3.1536383628845215,-4905.2300000000005
22,2026-06-05 10:00:00,2026-06-05 10:30:00,2026-06-05,COALINDIA.NS,LONG,474.1,474.95,0.1793,0.0793,209,78.56,0.012773655354976654,-0.012773655354976654,3.64884090423584,-4826.67
23,2026-06-05 10:00:00,2026-06-05 11:00:00,2026-06-05,TECHM.NS,SHORT,1501.3,1487.6,0.9125,0.8125,66,805.11,-0.0014427751302719116,0.0014427751302719116,-2.2950401306152344,-4021.56
24,2026-06-05 10:00:00,2026-06-05 11:00:00,2026-06-05,BERGEPAINT.NS,SHORT,495.3,493.45,0.3735,0.2735,200,270.94,-0.004049506038427353,0.004049506038427353,-2.0654516220092773,-3750.62
25,2026-06-05 10:15:00,2026-06-05 11:15:00,2026-06-05,AIAENG.NS,SHORT,4768.7,4671.4,2.0404,1.9404,20,1850.63,-0.00982670858502388,0.00982670858502388,-3.5208563804626465,-1899.9899999999998
26,2026-06-05 10:15:00,2026-06-05 11:15:00,2026-06-05,LALPATHLAB.NS,LONG,1540.8,1546.9,0.3959,0.2959,64,291.79,0.004490215331315994,-0.004490215331315994,2.0809030532836914,-1608.1999999999998
