,entry_time,exit_time,date,ticker,side,entry_px,exit_px,pnl_pct,net_pnl_pct,qty,net_pnl_inr,long_conv,short_conv,score_15m,cum_pnl_inr
179,2026-06-12 14:15:00,2026-06-15 09:15:00,2026-06-12,POLYCAB.NS,SHORT,9520.5,9601.0,-0.8455,-0.9455,10,-900.21,-0.009847719222307205,0.009847719222307205,-2.1443142890930176,16854.349999999995
180,2026-06-12 14:15:00,2026-06-15 09:15:00,2026-06-12,BANDHANBNK.NS,SHORT,201.8,210.59,-4.3558,-4.4558,493,-4432.96,-0.006012186408042908,0.006012186408042908,-2.160648822784424,12421.389999999996
181,2026-06-15 09:15:00,2026-06-15 10:15:00,2026-06-15,HINDALCO.NS,SHORT,1037.0,1015.3,2.0926,1.9926,95,1962.99,-0.004032548516988754,0.004032548516988754,-3.22499418258667,14384.379999999996
182,2026-06-15 09:15:00,2026-06-15 10:15:00,2026-06-15,BRITANNIA.NS,LONG,5200.5,5212.5,0.2307,0.1307,19,129.19,0.006554853171110153,-0.006554853171110153,2.4456090927124023,14513.569999999996
183,2026-06-15 09:15:00,2026-06-15 10:15:00,2026-06-15,KPIL.NS,SHORT,1322.4,1299.8,1.709,1.609,75,1595.82,-0.002292141318321228,0.002292141318321228,-3.22499418258667,16109.389999999996
184,2026-06-15 09:15:00,2026-06-15 10:15:00,2026-06-15,BAJAJ-AUTO.NS,LONG,10057.0,10052.0,-0.0497,-0.1497,9,-135.51,0.009302537888288498,-0.009302537888288498,2.4456090927124023,15973.879999999996
185,2026-06-15 09:15:00,2026-06-15 10:15:00,2026-06-15,APOLLOHOSP.NS,LONG,8428.0,8430.0,0.0237,-0.0763,11,-70.71,0.008041761815547943,-0.008041761815547943,2.4456090927124023,15903.169999999996
186,2026-06-15 10:15:00,2026-06-15 11:15:00,2026-06-15,ONGC.NS,LONG,244.1,244.25,0.0615,-0.0385,407,-38.3,0.00652686133980751,-0.00652686133980751,3.9074440002441406,15864.869999999997
187,2026-06-15 10:15:00,2026-06-15 11:15:00,2026-06-15,CHAMBLFERT.NS,LONG,477.0,478.05,0.2201,0.1201,208,119.18,0.006191384047269821,-0.006191384047269821,3.946445941925049,15984.049999999997
188,2026-06-15 10:15:00,2026-06-15 11:15:00,2026-06-15,PIIND.NS,LONG,2867.7,2869.9,0.0767,-0.0233,34,-22.7,0.005635812878608704,-0.005635812878608704,3.946445941925049,15961.349999999997
189,2026-06-15 10:15:00,2026-06-15 11:15:00,2026-06-15,ADANIPOWER.NS,SHORT,222.28,222.25,0.0135,-0.0865,447,-85.95,-0.013602834194898605,0.013602834194898605,-2.022474765777588,15875.399999999996
