date,trades,winners,net_pnl_inr,avg_pct,best_pct,worst_pct,win_rate,cum_pnl
2026-06-05,30,16,-137.7099999999997,-0.021643333333333334,1.728,-2.2202,53.3,-137.7099999999997
2026-06-08,30,8,-677.5499999999998,-0.025666666666666674,2.4829,-1.1527,26.7,-815.2599999999995
2026-06-09,30,18,7479.07,0.26361,4.5014,-1.3973,60.0,6663.81
2026-06-10,30,11,-8866.42,-0.2986333333333333,0.9877,-2.7795,36.7,-2202.6099999999997
2026-06-11,30,16,-3047.46,-0.09950333333333332,0.8879,-2.0761,53.3,-5250.07
2026-06-12,30,15,7913.39,0.2634333333333333,4.6667,-1.4547,50.0,2663.3200000000006
2026-06-15,30,14,1151.93,0.03903666666666666,2.0926,-1.0007,46.7,3815.250000000001
2026-06-16,30,11,-1662.79,-0.055386666666666674,1.2397,-1.0466,36.7,2152.460000000001
2026-06-17,30,13,-1227.84,-0.04171333333333334,1.014,-2.0943,43.3,924.620000000001
