,entry_time,exit_time,date,ticker,side,entry_px,exit_px,pnl_pct,net_pnl_pct,qty,net_pnl_inr,long_conv,short_conv,score_15m,cum_pnl_inr
1,2026-06-05 09:15:00,2026-06-05 10:15:00,2026-06-05,GRASIM.NS,LONG,3098.0,3110.7,0.4099,0.3099,32,307.26,0.011145863682031631,-0.011145863682031631,2.3951659202575684,307.26
2,2026-06-05 09:15:00,2026-06-05 10:15:00,2026-06-05,IRCTC.NS,LONG,529.5,528.8,-0.1322,-0.2322,187,-229.92,0.010799061506986618,-0.010799061506986618,2.585632801055908,77.34
3,2026-06-05 09:15:00,2026-06-05 10:15:00,2026-06-05,ITC.NS,LONG,279.95,279.85,-0.0357,-0.1357,355,-134.88,0.010475866496562958,-0.010475866496562958,2.5309953689575195,-57.53999999999999
4,2026-06-05 09:15:00,2026-06-05 10:15:00,2026-06-05,ZEEL.NS,SHORT,109.45,111.88,-2.2202,-2.3202,909,-2308.36,-0.013979291543364525,0.013979291543364525,-2.7642829418182373,-2365.9
5,2026-06-05 09:15:00,2026-06-05 10:15:00,2026-06-05,ATGL.NS,SHORT,760.35,758.95,0.1841,0.0841,130,83.15,-0.012816283851861954,0.012816283851861954,-2.6823480129241943,-2282.75
6,2026-06-05 10:15:00,2026-06-05 11:15:00,2026-06-05,STARHEALTH.NS,SHORT,537.15,528.0,1.7034,1.6034,185,1593.38,-0.013246055692434311,0.013246055692434311,-3.6249284744262695,-689.3699999999999
7,2026-06-05 10:15:00,2026-06-05 11:15:00,2026-06-05,UNITDSPR.NS,LONG,1252.0,1250.2,-0.1438,-0.2438,79,-241.11,0.011700130999088287,-0.011700130999088287,2.4442086219787598,-930.4799999999999
8,2026-06-05 10:15:00,2026-06-05 11:15:00,2026-06-05,POLICYBZR.NS,SHORT,1548.0,1539.1,0.5749,0.4749,64,470.53,-0.02615552768111229,0.02615552768111229,-3.316932439804077,-459.94999999999993
9,2026-06-05 10:15:00,2026-06-05 11:15:00,2026-06-05,INFY.NS,LONG,1205.0,1201.4,-0.2988,-0.3988,82,-394.01,0.014310996979475021,-0.014310996979475021,2.0386269092559814,-853.9599999999999
10,2026-06-05 10:15:00,2026-06-05 11:15:00,2026-06-05,MARUTI.NS,LONG,12993.0,13056.0,0.4849,0.3849,7,350.05,0.014056097716093063,-0.014056097716093063,2.016545534133911,-503.9099999999999
11,2026-06-05 11:15:00,2026-06-05 12:15:00,2026-06-05,ALKEM.NS,LONG,5246.5,5270.0,0.4479,0.3479,18,328.56,0.011237308382987976,-0.011237308382987976,2.6217331886291504,-175.3499999999999
12,2026-06-05 11:15:00,2026-06-05 12:15:00,2026-06-05,NAUKRI.NS,LONG,1008.35,998.9,-0.9372,-1.0372,98,-1024.92,0.011093828827142715,-0.011093828827142715,2.3375730514526367,-1200.27
13,2026-06-05 11:15:00,2026-06-05 12:15:00,2026-06-05,SRF.NS,LONG,2726.7,2719.6,-0.2604,-0.3604,36,-353.76,0.010113641619682312,-0.010113641619682312,2.525799036026001,-1554.03
14,2026-06-05 11:15:00,2026-06-05 12:15:00,2026-06-05,NYKAA.NS,SHORT,268.0,265.7,0.8582,0.7582,371,753.87,-0.05816291645169258,0.05816291645169258,-2.9384617805480957,-800.16
15,2026-06-05 11:15:00,2026-06-05 12:15:00,2026-06-05,POLICYBZR.NS,SHORT,1539.1,1554.0,-0.9681,-1.0681,64,-1052.1,-0.01840362511575222,0.01840362511575222,-2.7829647064208984,-1852.2599999999998
16,2026-06-05 12:15:00,2026-06-05 13:15:00,2026-06-05,ATGL.NS,SHORT,763.8,755.55,1.0801,0.9801,130,973.21,-0.01388392224907875,0.01388392224907875,-3.5981192588806152,-879.0499999999997
17,2026-06-05 12:15:00,2026-06-05 13:15:00,2026-06-05,BRIGADE.NS,SHORT,490.35,488.15,0.4487,0.3487,202,345.35,-0.0331934317946434,0.0331934317946434,-3.682431697845459,-533.6999999999997
18,2026-06-05 12:15:00,2026-06-05 13:15:00,2026-06-05,MRF.NS,LONG,123805.0,123585.0,-0.1777,-0.2777,0,-0.0,0.0123702771961689,-0.0123702771961689,2.246410369873047,-533.6999999999997
19,2026-06-05 12:15:00,2026-06-05 13:15:00,2026-06-05,SRF.NS,LONG,2719.6,2701.1,-0.6802,-0.7802,36,-763.91,0.012246143072843552,-0.012246143072843552,1.9179035425186157,-1297.6099999999997
20,2026-06-05 12:15:00,2026-06-05 13:15:00,2026-06-05,WHIRLPOOL.NS,LONG,807.85,803.0,-0.6004,-0.7004,123,-695.92,0.010122667998075485,-0.010122667998075485,2.1272099018096924,-1993.5299999999997
21,2026-06-05 13:15:00,2026-06-05 14:15:00,2026-06-05,ITC.NS,LONG,279.8,280.35,0.1966,0.0966,355,95.92,0.010563232004642487,-0.010563232004642487,1.9222548007965088,-1897.6099999999997
22,2026-06-05 13:15:00,2026-06-05 14:15:00,2026-06-05,POWERGRID.NS,LONG,284.4,285.3,0.3165,0.2165,349,214.84,0.005397699773311615,-0.005397699773311615,1.7459478378295898,-1682.7699999999998
23,2026-06-05 13:15:00,2026-06-05 14:15:00,2026-06-05,DALBHARAT.NS,LONG,1681.0,1690.9,0.5889,0.4889,59,484.92,0.0051423534750938416,-0.0051423534750938416,1.9222548007965088,-1197.8499999999997
24,2026-06-05 13:15:00,2026-06-05 14:15:00,2026-06-05,POLICYBZR.NS,SHORT,1543.1,1536.3,0.4407,0.3407,64,336.44,-0.03610832989215851,0.03610832989215851,-3.2161078453063965,-861.4099999999996
25,2026-06-05 13:15:00,2026-06-05 14:15:00,2026-06-05,TITAN.NS,SHORT,4237.0,4262.1,-0.5924,-0.6924,23,-674.75,-0.00859266147017479,0.00859266147017479,-3.2484819889068604,-1536.1599999999996
26,2026-06-05 14:15:00,2026-06-08 09:15:00,2026-06-05,PAGEIND.NS,LONG,38345.0,37985.0,-0.9388,-1.0388,2,-796.69,0.009000677615404129,-0.009000677615404129,3.110708713531494,-2332.8499999999995
27,2026-06-05 14:15:00,2026-06-08 09:15:00,2026-06-05,PVRINOX.NS,LONG,978.0,987.35,0.956,0.856,101,845.57,0.007592655718326569,-0.007592655718326569,4.835662364959717,-1487.2799999999993
28,2026-06-05 14:15:00,2026-06-08 09:15:00,2026-06-05,BRITANNIA.NS,LONG,5099.0,5076.0,-0.4511,-0.5511,19,-533.88,0.007592655718326569,-0.007592655718326569,4.967019081115723,-2021.1599999999994
29,2026-06-05 14:15:00,2026-06-08 09:15:00,2026-06-05,BRIGADE.NS,SHORT,489.0,480.55,1.728,1.628,203,1616.08,-0.03803061321377754,0.03803061321377754,-1.9550361633300781,-405.0799999999995
30,2026-06-05 14:15:00,2026-06-08 09:15:00,2026-06-05,ATGL.NS,SHORT,759.0,756.2,0.3689,0.2689,131,267.37,-0.008791666477918625,0.008791666477918625,-1.604040503501892,-137.70999999999947
31,2026-06-08 09:15:00,2026-06-08 10:15:00,2026-06-08,CUMMINSIND.NS,SHORT,5704.0,5705.5,-0.0263,-0.1263,17,-122.47,-0.010223615914583206,0.010223615914583206,-1.6326816082000732,-260.1799999999995
