date,anchor,Sconv,idx2h,idxHold,Sg,net6
2026-06-17,11:45,0.0177083443850278,-0.044669106532657654,-0.10642071656615792,22.998418858703094,16.998418858703094
2026-06-17,12:00,0.0146122835576534,0.01081834264615722,-0.1686082083497853,11.236744153382515,5.236744153382515
2026-06-17,12:15,0.01352334395051,-0.08892042713293247,-0.04678630097108005,63.69426751592443,57.69426751592443
2026-06-17,12:30,0.0169585160911083,-0.17230104937566715,0.05032225740042584,80.32824780397648,74.32824780397648
2026-06-17,12:45,0.013062696903944,-0.2097176079734253,0.08156478235086251,8.505875769446407,2.5058757694464067
2026-06-17,13:00,0.01717484369874,-0.29877135370074415,0.15931028019866567,27.47504350215221,21.47504350215221
2026-06-17,13:15,0.015875156968832,-0.22707183386573293,-0.04139600257965226,15.479876160990711,9.479876160990711
2026-06-17,13:30,0.0176530741155147,-0.1119081313637138,-0.0625565739164946,2.588438308886972,-3.411561691113028
2026-06-17,13:45,0.0176103468984365,-0.02494273604114472,0.11622544015785774,30.732626152473703,24.732626152473703
2026-06-17,14:00,0.0181795619428157,-0.00956653836027277,0.14637067011809002,6.134969325153374,0.13496932515337434
2026-06-17,14:15,0.020302478224039,-0.08816293589236635,0.23600777923264982,59.91994884304805,53.91994884304805
2026-06-18,10:15,0.0215350594371557,0.11731240396992693,-0.22522799858974984,161.06835210765144,155.06835210765144
2026-06-18,10:30,0.0137197058647871,-0.019311451455505946,-0.05607162306175972,-168.25288919102613,-174.25288919102613
2026-06-18,10:45,0.0161771290004253,0.04796636871391424,-0.08551009267160348,196.76739283204577,190.76739283204577
2026-06-18,11:00,0.0169310625642538,-0.06789422937170109,0.09785651460856304,89.78873239436619,83.78873239436619
2026-06-18,11:15,0.0154438950121402,-0.14653555380288452,0.2650182273106205,26.710715917479224,20.710715917479224
2026-06-18,11:30,0.0148126073181629,-0.19101153724915276,0.22607626074264697,-9.911894273128128,-15.911894273128128
2026-06-18,11:45,0.0140224769711494,-0.21245109131364792,0.2230860965474868,-18.715326515608464,-24.715326515608464
2026-06-18,12:00,0.0172037705779075,-0.15502367290579633,0.1644023371791814,30.4105423213373,24.4105423213373
2026-06-18,12:15,0.0140327624976634,0.03919333347159881,0.007255781019233076,-33.79314165420274,-39.79314165420274
2026-06-18,12:30,0.0235348232090473,0.16987787305211555,0.014301874177191642,-86.80169152014194,-92.80169152014194
2026-06-18,12:45,0.0167434923350811,0.13738524274797825,-0.07171114962655212,1.469939732469632,-4.530060267530368
2026-06-18,13:00,0.0146332010626792,0.26241973018483744,-0.11625917133648578,-4.801344376425126,-10.801344376425126
2026-06-18,13:15,0.0203021001070737,0.27229323747208767,-0.13308047907353293,104.45682451253482,98.45682451253482
2026-06-18,13:30,0.0213997177779674,0.24041046806220212,-0.09742669475241161,46.53642929855983,40.53642929855983
2026-06-18,13:45,0.0224763192236423,0.15121496931642664,0.054133864248107066,82.55197717081148,76.55197717081148
2026-06-18,14:00,0.0194874703884124,0.04795203304781559,0.3224067417711751,112.63004040925134,106.63004040925134
2026-06-18,14:15,0.0155720598995685,-0.1258343540824325,0.3779867974623041,-6.237006237004504,-12.237006237004504
2026-06-19,10:15,0.0215126927942037,-0.8790572876753888,-0.05757464310036653,68.94779666823652,62.94779666823652
2026-06-19,10:30,0.0231793019920587,-0.863136258564623,-0.06883403712768521,21.51617299003084,15.516172990030839
2026-06-19,10:45,0.0222559850662946,-0.9698338098198755,0.03967441854015874,79.27712897451255,73.27712897451255
2026-06-19,11:00,0.0203241668641567,-0.8885646703559402,-0.021287953805471105,-39.954922651367454,-45.954922651367454
2026-06-19,11:15,0.02029724791646,-0.012099030071954786,0.06595747768951554,-39.47241744488215,-45.47241744488215
2026-06-19,11:30,0.0198383070528507,-0.08300787495358897,-0.011056255631070044,-26.94898941289658,-32.94898941289658
2026-06-19,11:45,0.0258085299283266,-0.13965373982081086,-0.06888087253671404,47.008547008547005,41.008547008547005
2026-06-19,12:00,0.0568762049078941,-0.21032947441872452,-0.12208127045386652,-33.71868978805395,-39.71868978805395
2026-06-19,12:15,0.053083635866642,0.008344859806763694,-0.16980046774577318,27.80974299961511,21.80974299961511
2026-06-19,12:30,0.0603677928447723,-0.07988268229164319,-0.01921196060341579,17.27778844307885,11.277788443078851
2026-06-19,12:45,0.0559732913970947,-0.029233782082216386,0.12093466125933094,14.395393474088293,8.395393474088293
2026-06-19,13:00,0.0586963519454002,-0.14334323565488027,0.2559527375434856,-10.561689870378387,-16.561689870378387
2026-06-19,13:15,0.0570710748434066,-0.10395498616189158,0.12077987706196058,-20.194249447061345,-26.194249447061345
2026-06-19,13:30,0.0520211420953273,-0.030266092110997622,0.11296128372302316,-22.115384615384176,-28.115384615384176
2026-06-19,13:45,0.0599060803651809,0.05197048787275449,-0.23490291399407282,-15.377222489187016,-21.377222489187016
2026-06-19,14:00,0.0658380538225174,0.1335589967358608,0.1435977108380504,17.26453098024127,11.264530980241268
2026-06-19,14:15,0.065258964896202,-0.04922567548000245,0.36376947352887434,-122.84069097888631,-128.8406909788863
2026-06-22,10:15,0.0209279768168926,0.4516746908972191,0.032499789345719066,24.64386608162611,18.64386608162611
2026-06-22,10:30,0.0199041832238435,0.4520889670146966,-0.01884155184843639,-111.90002840102235,-117.90002840102235
2026-06-22,10:45,0.0212395377457141,0.4934678403948567,-0.092907993522795,35.10054844606914,29.10054844606914
2026-06-22,11:00,0.016601912677288,0.4703902237334745,-0.16186229932753093,-83.07593992970571,-89.07593992970571
2026-06-22,11:15,0.0195921920239925,0.12204603512666612,-0.16887285975476507,-16.778523489932613,-22.778523489932613
2026-06-22,11:30,0.0208793245255947,0.1613491468513084,-0.12257404689680618,19.863961957502887,13.863961957502887
2026-06-22,11:45,0.0204302854835987,-0.00310672850243332,-0.0700087419907236,-24.539877300613263,-30.539877300613263
2026-06-22,12:00,0.0188005082309246,-0.1302344811054068,-0.02238325279195763,47.25554343874954,41.25554343874954
2026-06-22,12:15,0.0212979894131422,-0.13642795373272065,-0.004769476773824888,49.00304156809695,43.00304156809695
2026-06-22,12:30,0.0190275441855192,-0.14139250389264557,0.002899067115835763,41.23711340206219,35.23711340206219
2026-06-22,12:45,0.0163592398166656,-0.16285169179603987,0.010363338653185394,82.99820313168468,76.99820313168468
2026-06-22,13:00,0.0189310293644666,-0.18420932207185992,0.023425057716197628,25.85352032865748,19.85352032865748
2026-06-22,13:15,0.0185139644891023,-0.17363428217677113,0.0833443060825223,35.664856808262314,29.664856808262314
2026-06-22,13:30,0.0213185045868158,-0.11967853328486155,0.06302453981072986,-111.07986501687256,-117.07986501687256
2026-06-22,13:45,0.0147375501692295,-0.059652658580555684,0.027152371922412044,11.518525628719232,5.518525628719232
2026-06-22,14:00,0.0183027684688568,0.0010365616343488426,-0.05306654672908584,32.01758577845683,26.017585778456827
2026-06-22,14:15,0.0210203900933265,0.07857085422138255,-0.21521852864933022,-3.737619136608704,-9.737619136608703
2026-06-23,10:15,0.0142795592546463,0.1062804384556637,0.002073617638198577,109.26524696175666,103.26524696175666
2026-06-23,10:30,0.018546050414443,0.07805413142398798,-0.09354977312194812,-111.23255963479686,-117.23255963479686
2026-06-23,10:45,0.021565843373537,0.0290615008335271,-0.46152532929703005,95.6937799043062,89.6937799043062
2026-06-23,11:00,0.0200660601258277,0.1143810074659024,-0.6195484366390613,146.93446088794903,140.93446088794903
2026-06-23,11:15,0.0173444971442222,0.09963074678791539,-0.6805455769275937,4.2412418356094665,-1.7587581643905335
2026-06-23,11:30,0.01688420958817,-0.13435504395513664,-0.5591073940190983,-11.651438032745835,-17.651438032745837
2026-06-23,11:45,0.0179415568709373,-0.6160065384477775,-0.21745048931449684,40.30534351144983,34.30534351144983
2026-06-23,12:00,0.0168312229216098,-0.6593037906122312,-0.1769263118088893,26.90473278708628,20.90473278708628
2026-06-23,12:15,0.0227233972400426,-0.678486071202522,-0.1730739447867835,28.35873803615779,22.35873803615779
2026-06-23,12:30,0.0207769852131605,-0.6521341234424383,-0.23070387353826272,42.50044271294653,36.50044271294653
2026-06-23,12:45,0.0170881208032369,-0.6779722295246704,-0.25636576492342744,11.705685618728593,5.705685618728593
2026-06-23,13:00,0.0149146355688571,-0.7953786042491306,-0.04911673560508145,10.655301012252716,4.655301012252716
2026-06-23,13:15,0.0247059054672718,-0.8524416746383157,0.03513719805476878,33.771773906860595,27.771773906860595
2026-06-23,13:30,0.0203307345509529,-0.7885213851421158,0.1425124402063327,14.2272808109542,8.2272808109542
2026-06-23,13:45,0.0243668332695961,-0.47325878562766155,0.18915792931923914,-8.884150675195452,-14.884150675195452
2026-06-23,14:00,0.01390191167593,-0.22595614698518451,-0.3477517193383184,-32.413689130108416,-38.413689130108416
2026-06-23,14:15,0.0099795721471309,-0.13799756006678265,-0.5040633276411577,-57.07151774567383,-63.07151774567383
2026-06-24,10:15,0.01466372795403,0.6408842100839474,0.11357734547086107,25.413833367676663,19.413833367676663
2026-06-24,10:30,0.0215359460562467,0.5843636072325298,0.30332872490628215,-72.32937685459898,-78.32937685459898
2026-06-24,10:45,0.0190696623176336,0.6606327680944712,0.18558090435363273,-36.96857670979667,-42.96857670979667
2026-06-24,11:00,0.0130446664988994,0.8009985580105239,-0.02043033999130639,-10.652058129802937,-16.65205812980294
2026-06-24,11:15,0.0127747897058725,0.400130767783069,0.08634500822555236,103.66748166259168,97.66748166259168
2026-06-24,11:30,0.0208707153797149,0.5844792382784902,-0.06477629763512738,13.80961148959676,7.80961148959676
2026-06-24,11:45,0.0190519075840711,0.6511713637955552,0.031042420599081133,51.413881748070686,45.413881748070686
2026-06-24,12:00,0.0135226622223854,0.26381807062734186,0.2091259614769081,13.391362571141617,7.391362571141617
2026-06-24,12:15,0.0156691335141658,0.20002042206470616,0.2367046827252972,-81.14089009097643,-87.14089009097643
2026-06-24,12:30,0.0190353207290172,0.23835594215348976,0.33408037450999295,-11.401641836424446,-17.401641836424446
2026-06-24,12:45,0.016258705407381,0.2166809337575959,0.21434103698816376,-46.98601879440778,-52.98601879440778
2026-06-24,13:00,0.0174333751201629,0.18865289634064641,0.10632381233204313,-18.234310894999723,-24.234310894999723
2026-06-24,13:15,0.0175800155848264,0.32325407362860936,0.009979817868721597,13.734377145996428,7.734377145996428
2026-06-24,13:30,0.0181203484535217,0.2690876719771307,-0.07644056508734343,50.335570469798654,44.335570469798654
2026-06-24,13:45,0.0160370729863643,0.2454499942334598,-0.020996105246828822,-11.074197120708748,-17.074197120708746
2026-06-24,14:00,0.0198968574404716,0.31567212450378523,-0.20867897674800018,8.39182178822024,2.3918217882202395
2026-06-24,14:15,0.0208807848393917,0.24670812329024017,-0.17335056933279747,-1.691761123329771,-7.691761123329771
2026-06-25,10:15,0.0168969165533781,0.662763477661521,0.07549963971222873,29.978092932087044,23.978092932087044
2026-06-25,10:30,0.0203358810395002,0.7044073262916672,0.0562378637914529,326.7678398450107,320.7678398450107
2026-06-25,10:45,0.0190185196697711,0.7668730992368866,0.1607552753575714,54.393305439331016,48.393305439331016
2026-06-25,11:00,0.01425202190876,0.7610413337158173,0.19734748130515456,-37.11420757911186,-43.11420757911186
2026-06-25,11:15,0.0172285716980695,0.17994364779996275,0.04877453279874544,132.9220826907552,126.92208269075519
2026-06-25,11:30,0.0169464610517025,0.22949147956752292,-0.011365561750553699,40.2152056953416,34.2152056953416
2026-06-25,11:45,0.013991005718708,0.24568361230847824,-0.162149303074699,51.76810932206615,45.76810932206615
2026-06-25,12:00,0.0143734887242317,0.24623939783523507,-0.2920384517563379,39.44773175542435,33.44773175542435
2026-06-25,12:15,0.0180196110159158,0.12431099710752402,-0.08573547748422783,-0.4563917666921138,-6.456391766692114
2026-06-25,12:30,0.018977390602231,0.044865910291758127,0.03037888516514986,68.5770266960571,62.5770266960571
2026-06-25,12:45,0.0175612196326255,-0.0016546912757764431,-0.07191165126150256,26.003217347229494,20.003217347229494
2026-06-25,13:00,0.0213342811912298,-0.095267300980173,-0.14147781210178678,-33.76913774613864,-39.76913774613864
2026-06-25,13:15,0.0171545408666133,-0.03700276176406003,-0.3043620379293066,-44.3022397243419,-50.3022397243419
2026-06-25,13:30,0.0157331675291061,0.019009870683639463,-0.5349030753496797,10.468582872488936,4.468582872488936
2026-06-25,13:45,0.0181005205959081,-0.23394435009486125,-0.3701482660931732,80.01376580917109,74.01376580917109
2026-06-25,14:00,0.0150342211127281,-0.43310309424609006,-0.34529523410046226,-42.56631708821771,-48.56631708821771
2026-06-25,14:15,0.0189290232956409,-0.3898365691670347,-0.2289663960096222,-26.52519893899204,-32.52519893899204
2026-06-29,10:15,0.0172154624015092,0.24674718721848787,-0.21130911614921644,72.1990996347575,66.1990996347575
2026-06-29,10:30,0.0256471373140811,0.24737243924783936,-0.3346888072072951,27.223230490017464,21.223230490017464
2026-06-29,10:45,0.0122302751988172,0.056329523734977016,-0.22936265634775355,11.890606420927467,5.890606420927467
2026-06-29,11:00,0.0141805931925773,0.08397865568214868,-0.3294179423005028,58.4857507443641,52.4857507443641
2026-06-29,11:15,0.0163421984761953,-0.01496610145556021,-0.3856783167012101,-49.33746828305611,-55.33746828305611
2026-06-29,11:30,0.047064684331417,-0.25898726083257717,-0.3626491454651326,-27.407407407407742,-33.407407407407746
2026-06-29,11:45,0.0595260336995124,-0.267492906850364,-0.1992807866202151,-34.08922484066925,-40.08922484066925
2026-06-29,12:00,0.0608087629079818,-0.28302770486350326,-0.12920058602624573,13.774104683195592,7.774104683195592
2026-06-29,12:15,0.0605020895600318,-0.5961724594082285,-0.013559519813721721,61.855670103092784,55.855670103092784
2026-06-29,12:30,0.066978245973587,-0.6961242065731121,-0.01670533309602318,-63.52958558026084,-69.52958558026084
2026-06-29,12:45,0.0635332986712455,-0.4281863672621844,-0.06510606632375016,74.73841554559043,68.73841554559043
2026-06-29,13:00,0.0639523118734359,-0.4581929184148237,-0.018151583572845187,56.32183908045977,50.32183908045977
2026-06-29,13:15,0.0628815442323684,-0.39918554038717025,-0.05967323808488967,-51.391234123779455,-57.391234123779455
2026-06-29,13:30,0.0653340071439743,-0.3792938968134374,0.09941660255630147,23.04944105105451,17.04944105105451
2026-06-29,13:45,0.065132737159729,-0.2642571090628598,-0.07140397588429881,-74.14272474513439,-80.14272474513439
2026-06-29,14:00,0.0659152120351791,-0.14732871764674416,-0.06323637008398553,-33.52213616922899,-39.52213616922899
2026-06-29,14:15,0.0706233382225036,-0.07322466649407611,0.11544638739737767,73.82627754066213,67.82627754066213
2026-06-30,10:15,0.0643524378538131,-0.3630368090164149,0.35620092243384693,-4.673989249824726,-10.673989249824725
2026-06-30,10:30,0.0621604584157466,-0.3669954334091008,0.17621903842530706,26.73175267317527,20.73175267317527
2026-06-30,10:45,0.0626142397522926,-0.4164130757762119,0.2826792925721744,-36.02975360297536,-42.02975360297536
2026-06-30,11:00,0.0608271434903144,-0.16868952916153646,-0.05075764412079131,-75.92570961336293,-81.92570961336293
2026-06-30,11:15,0.0566727370023727,0.3333084597709979,-0.18101181867635763,-53.72576500817566,-59.72576500817566
2026-06-30,11:30,0.0483577027916908,0.2607837799558199,0.07709639644735145,-55.93753641766693,-61.93753641766693
2026-06-30,11:45,0.0527998208999633,0.2698768261196305,0.02630413666602216,5.790387955993051,-0.2096120440069491
2026-06-30,12:00,0.050791535526514,0.1511088757313317,0.033852892650898525,-0.0,-6.0
2026-06-30,12:15,0.0188451241701841,0.17454433798964608,0.008356609837645301,-32.07184092366902,-38.07184092366902
2026-06-30,12:30,0.0178211685270071,0.25345129340115236,-0.017744524191509736,-5.509641873277402,-11.509641873277403
2026-06-30,12:45,0.0174541641026735,0.30905778558563135,-0.09622743759730712,60.59325019375749,54.59325019375749
2026-06-30,13:00,0.0182690303772687,-0.01692193440065992,-0.20368513411882505,4.747887190200362,-1.2521128097996383
2026-06-30,13:15,0.0183149054646492,-0.1726703352901593,0.038850092743270004,34.23591658885729,28.235916588857293
2026-06-30,13:30,0.0164763964712619,0.05933819186711986,-0.00460004035638395,12.050266827337346,6.050266827337346
2026-06-30,13:45,0.0180043950676918,-0.06994861272798802,-0.1005072457203049,-12.091898428053204,-18.091898428053206
2026-06-30,14:00,0.0208579152822494,-0.1699011947777218,-0.08561442208057102,50.207277752188354,44.207277752188354
2026-06-30,14:15,0.0217760354280471,0.04720994913158805,-0.11150483565557368,20.164678205344405,14.164678205344405
2026-07-01,10:15,0.0204787198454141,0.33343437405273235,0.04709149390560441,-58.71517384296595,-64.71517384296595
2026-07-01,10:30,0.0204156730324029,0.14779655015626503,0.24819824091464326,16.66472890749208,10.66472890749208
2026-07-01,10:45,0.0232354365289211,0.24437590805992393,0.20875194101181993,-100.3575960318381,-106.3575960318381
2026-07-01,11:00,0.0224911347031593,0.42541627034315965,0.01665313599368279,12.564249000571362,6.564249000571362
2026-07-01,11:15,0.0178554877638816,0.3588669679268186,-0.047484215179560696,-3.4488704949137,-9.4488704949137
2026-07-01,11:30,0.0148314945399761,0.2831551018490419,0.04685049956785203,60.74279763970844,54.74279763970844
2026-07-01,11:45,0.0161741022020578,0.182636814324022,-0.013738229020343606,73.20644216691069,67.20644216691069
2026-07-01,12:00,0.0171910170465707,0.15174986229169463,0.01894304014817827,-25.369003690036894,-31.369003690036894
2026-07-01,12:15,0.0176947843283414,-0.00041508230024245307,0.06396363408178729,-29.18287937743163,-35.18287937743163
2026-07-01,12:30,0.017614783719182,0.29516502259827604,0.02247120490699306,-15.532544378697551,-21.53254437869755
2026-07-01,12:45,0.0114932134747505,0.194985033171724,-0.019146730624608477,-119.23438970818928,-125.23438970818928
2026-07-01,13:00,0.0184797421097755,0.035599330752100755,0.031416731193578684,28.372057357564604,22.372057357564604
2026-07-01,13:15,0.0166260693222284,0.016449046272581924,0.06600497392010851,60.40137689160196,54.40137689160196
2026-07-01,13:30,0.0185381472110748,0.06933223234659724,-0.0337073628682516,2.749518834203597,-3.250481165796403
2026-07-01,13:45,0.01795220002532,-0.03288232922324941,0.07223481070584015,5.602240896358543,-0.39775910364145695
2026-07-01,14:00,0.0204011313617229,0.05036572262575589,-0.12626940816222731,31.15264797507841,25.15264797507841
2026-07-01,14:15,0.0132821686565876,0.13001082718189227,-0.16854914834153467,-15.32352052488532,-21.323520524885318
2026-07-02,10:15,0.020946254953742,0.49733319101015194,-0.08233824076161467,2.2331397945505587,-3.7668602054494413
2026-07-02,10:30,0.0145916305482387,0.509212453733765,-0.11302246969649987,11.50814201047241,5.50814201047241
2026-07-02,10:45,0.0173371415585279,0.513169493955612,-0.05287999109594432,-114.19759983909616,-120.19759983909616
2026-07-02,11:00,0.019459931179881,0.48107350104507063,0.040239876988823475,80.78386407463385,74.78386407463385
2026-07-02,11:15,0.0184127334505319,-0.0997396627125835,0.18370485402128267,-32.50188964474679,-38.50188964474679
2026-07-02,11:30,0.0169523078948259,-0.2728918897300314,0.1627671749782067,10.739078740460176,4.739078740460176
2026-07-02,11:45,0.0160412434488534,-0.12950845228819619,0.08776660453546636,-41.59445407279029,-47.59445407279029
2026-07-02,12:00,0.0165225490927696,0.15637622516748717,0.13395477289004365,36.92726300957149,30.92726300957149
2026-07-02,12:15,0.0195988900959491,0.10121535391467429,0.04578534451347149,-22.006235099945822,-28.006235099945822
2026-07-02,12:30,0.0167542807757854,0.04956074180069159,0.05058067784100562,34.831069313827605,28.831069313827605
2026-07-02,12:45,0.014711283147335,0.03484020246686814,0.05037559006690895,75.96310363537711,69.96310363537711
2026-07-02,13:00,0.0185051131993532,0.17424855311469756,-0.05694642894120694,-63.70842284613608,-69.70842284613607
2026-07-02,13:15,0.0212135128676891,0.22957430843506543,-0.015119965886634112,105.3122087604842,99.3122087604842
2026-07-02,13:30,0.0198393240571022,0.21343018155961513,0.17588677598341373,-17.289533182604977,-23.289533182604977
2026-07-02,13:45,0.0188336577266454,0.13818640754730271,0.23952171413179624,-5.30926466684334,-11.30926466684334
2026-07-02,14:00,0.0156906023621559,0.07693206148926546,0.1825428377552285,-33.93116820164872,-39.93116820164872
2026-07-02,14:15,0.0195186622440814,0.030658455898358028,0.11910088540827424,10.25838302237588,4.258383022375879
2026-07-03,10:15,0.0215370431542396,0.7307263057429347,-0.0667500507444796,17.873391394774472,11.873391394774472
2026-07-03,10:30,0.0259626973420381,0.7104499033860456,-0.005135653059673562,76.13885662666121,70.13885662666121
2026-07-03,10:45,0.0143749453127384,0.7121066042561797,0.06614451843052205,-62.49234162479977,-68.49234162479976
2026-07-03,11:00,0.0216708611696958,0.6415553915915639,0.19179538142910513,13.62221069019142,7.6222106901914195
2026-07-03,11:15,0.0187593288719654,-0.07988096949410606,0.13667210175904998,-17.944843218739052,-23.944843218739052
2026-07-03,11:30,0.0173408221453428,0.005754162900117876,0.02793457259260279,21.708352996696128,15.708352996696128
2026-07-03,11:45,0.0241998620331287,0.09452125857432048,-0.01149927720547339,39.65107057890563,33.65107057890563
2026-07-03,12:00,0.0166291519999504,0.16317819457019045,-0.18506465481487044,72.15701366172792,66.15701366172792
2026-07-03,12:15,0.0112815015017986,0.0698308223173072,-0.2284353369976455,19.79372851338681,13.79372851338681
2026-07-03,12:30,0.0207370072603225,0.02279748491020861,-0.2341324032218206,74.8983522362508,68.8983522362508
2026-07-03,12:45,0.0179210025817155,0.05463763508350983,-0.2796313873340228,-0.0,-6.0
2026-07-03,13:00,0.016139468178153,0.006375781153633575,-0.15313746319506327,-8.252770572978942,-14.252770572978942
2026-07-03,13:15,0.0226949676871299,-0.09207544261481404,-0.15675045467434812,4.31452917700356,-1.6854708229964404
2026-07-03,13:30,0.0247251186519861,-0.206263234515347,-0.07019387469384686,-14.014661492022425,-20.014661492022427
2026-07-03,13:45,0.0205242745578289,-0.29109850895111533,-0.11735518473147133,-3.979307600477291,-9.979307600477291
2026-07-03,14:00,0.0194714032113552,-0.33791871469227575,-0.060120153455966996,12.944983818770227,6.944983818770227
2026-07-03,14:15,0.0199226923286914,-0.38482771824260853,0.015653779917035315,-19.845207382417147,-25.845207382417147
2026-07-06,10:15,0.0207993239164352,0.5512647843709528,0.055931844618473114,83.91264658380604,77.91264658380604
2026-07-06,10:30,0.0154399462044239,0.5417854699169,0.05470456453766648,-56.75829076461526,-62.75829076461526
2026-07-06,10:45,0.0156134031713008,0.6295455747011403,0.0006157392713701526,12.773722627738056,6.7737226277380564
2026-07-06,11:00,0.0198323279619216,0.5924652003342024,0.11304180530906649,-114.6384479717816,-120.6384479717816
2026-07-06,11:15,0.0183518435806036,0.27143144719863344,0.08619838794536872,-36.29132488192868,-42.29132488192868
2026-07-06,11:30,0.0181123539805412,0.19573929212619579,0.10730950942234863,50.92592592592593,44.92592592592593
2026-07-06,11:45,0.0195312704890966,0.16445547791650306,0.06263709110565507,25.58012059199666,19.58012059199666
2026-07-06,12:00,0.0162576232105493,0.2997576260593826,0.027407514421295964,62.10045662100416,56.10045662100416
2026-07-06,12:15,0.0193957313895225,0.1421784449122443,0.01227490905499895,117.3826173826171,111.3826173826171
2026-07-06,12:30,0.0116112679243087,0.16207277715984958,-0.018817964915807117,60.00489835904909,54.00489835904909
2026-07-06,12:45,0.0120300091803073,0.06325321605820111,-0.1264344548713825,-0.0,-6.0
2026-07-06,13:00,0.0156417526304721,0.14048030167945758,-0.2010185772032269,2.6427061310773228,-3.3572938689226772
2026-07-06,13:15,0.018842639401555,0.09848387777409151,-0.15484783018469006,20.90592334494853,14.90592334494853
2026-07-06,13:30,0.0148837845772504,0.0884713510407309,-0.17268632532418948,22.32142857143033,16.32142857143033
2026-07-06,13:45,0.0162079352885484,-0.06387655863041575,-0.01741164669528672,-19.77107180020812,-25.77107180020812
2026-07-06,14:00,0.0204834304749965,-0.1736661569774589,0.14958678731156194,-12.842465753425955,-18.842465753425955
2026-07-06,14:15,0.0168641693890094,-0.1425919285600319,0.07580336198154125,-30.793682328398816,-36.793682328398816
2026-07-07,10:15,0.0165814720094203,0.27309163723834295,0.11882821029562951,-419.60966542751015,-425.60966542751015
2026-07-07,10:30,0.021126763895154,0.18998061569168723,0.1644861161761435,-44.9034575662326,-50.9034575662326
2026-07-07,10:45,0.0151951145380735,0.23337939505603256,0.17911873359679475,20.02162335322148,14.021623353221479
2026-07-07,11:00,0.0306438133120536,0.36337581247760653,-0.031409357470679744,48.68712645221946,42.68712645221946
2026-07-07,11:15,0.0170059129595756,0.2604741724065107,-0.1078778812506953,-47.37575476079804,-53.37575476079804
2026-07-07,11:30,0.0721318796277046,0.20933298517700205,-0.15503622704806652,43.163041645591576,37.163041645591576
2026-07-07,11:45,0.0645337030291557,0.2003992823833567,-0.22854125660658475,60.769750168804855,54.769750168804855
2026-07-07,12:00,0.0589271299540996,0.08802255113189439,-0.2789313127258719,71.86962243141926,65.86962243141926
2026-07-07,12:15,0.0616023428738117,0.010822139689348198,-0.20413912815208102,116.27906976744184,110.27906976744184
2026-07-07,12:30,0.0626410394906997,0.00919487605952618,-0.13975405489076165,76.20144274731602,70.20144274731602
2026-07-07,12:45,0.0683952271938324,-0.049831883214357386,-0.06682685315605452,54.34782608695652,48.34782608695652
2026-07-07,13:00,0.06821009516716,-0.3102530596634345,0.10210637254064459,-25.829255029907248,-31.829255029907248
