date,trades,winners,net_pnl_inr,avg_pct,best_pct,worst_pct,win_rate,cum_pnl
2026-06-05,30,14,-2276.09,-0.07484,2.0404,-3.8021,46.7,-2276.09
2026-06-08,30,13,2650.7,0.08864000000000001,2.4829,-0.8952,43.3,374.6099999999997
2026-06-09,30,13,1776.29,0.05739000000000001,3.4668,-1.417,43.3,2150.8999999999996
2026-06-10,30,14,2921.95,0.09663333333333333,3.5708,-1.0948,46.7,5072.849999999999
2026-06-11,30,12,-3048.25,-0.10299333333333334,1.3893,-2.5847,40.0,2024.5999999999995
2026-06-12,30,12,5513.92,0.17803333333333335,4.6667,-1.2084,40.0,7538.5199999999995
2026-06-15,30,12,-1653.0600000000002,-0.056153333333333326,1.5767,-0.9309,40.0,5885.459999999999
2026-06-16,30,10,-2070.86,-0.07110666666666667,1.2397,-0.9497,33.3,3814.599999999999
2026-06-17,30,10,-3811.9800000000005,-0.14522000000000002,1.0181,-1.9456,33.3,2.6199999999985266
