date,trades,winners,net_pnl_inr,avg_pct,best_pct,worst_pct,win_rate,cum_pnl
2026-06-05,36,21,-290.52999999999975,-0.00788888888888889,2.0404,-2.2202,58.3,-290.52999999999975
2026-06-08,36,12,-3855.6,-0.13015833333333332,2.4829,-0.7926,33.3,-4146.129999999999
2026-06-09,36,11,-2247.05,-0.07356111111111112,4.5014,-2.3406,30.6,-6393.179999999999
2026-06-10,36,17,-3126.09,-0.10591111111111112,1.1319,-2.5403,47.2,-9519.27
2026-06-11,36,20,2264.78,0.07691666666666667,1.4199,-1.1215,55.6,-7254.49
2026-06-12,36,18,-581.4799999999998,-0.02147222222222224,1.7436,-2.0714,50.0,-7835.969999999999
2026-06-15,36,12,-6801.83,-0.22995,1.1008,-1.3713,33.3,-14637.8
2026-06-16,36,10,-5715.3,-0.19203055555555557,0.8214,-2.4435,27.8,-20353.1
2026-06-17,36,20,-3021.81,-0.10292222222222222,1.7193,-2.0943,55.6,-23374.91
