,entry_time,exit_time,date,ticker,side,exit_reason,entry_px,exit_px,pnl_pct,net_pnl_pct,qty,net_pnl_inr,long_conv,short_conv,score_15m,cum_pnl_inr
14,2026-06-17 11:15:00,2026-06-17 12:15:00,2026-06-17,BANDHANBNK.NS,SHORT,TIME,215.79,214.6,0.5515,0.4515,384,374.1,-0.022574910894036293,0.022574910894036293,-2.7407593727111816,-408.1299999999999
15,2026-06-17 11:15:00,2026-06-17 12:15:00,2026-06-17,CHOLAFIN.NS,SHORT,TIME,1688.1,1681.2,0.4087,0.3087,49,255.38,-0.013743916526436806,0.013743916526436806,-2.7985751628875732,-152.7499999999999
16,2026-06-17 11:15:00,2026-06-17 12:15:00,2026-06-17,TATACHEM.NS,LONG,TIME,732.05,730.0,-0.28,-0.38,113,-314.37,0.014679476618766785,-0.014679476618766785,2.354196071624756,-467.1199999999999
17,2026-06-17 11:15:00,2026-06-17 12:15:00,2026-06-17,IRCTC.NS,LONG,TIME,520.05,519.85,-0.0385,-0.1385,159,-114.49,0.0183604396879673,-0.0183604396879673,2.357058525085449,-581.6099999999999
18,2026-06-17 11:15:00,2026-06-17 12:15:00,2026-06-17,SUNTV.NS,LONG,TIME,521.55,523.0,0.278,0.178,159,147.62,0.014135941863059998,-0.014135941863059998,2.357058525085449,-433.9899999999999
19,2026-06-17 12:15:00,2026-06-17 13:15:00,2026-06-17,SRF.NS,LONG,TIME,2731.2,2674.0,-2.0943,-2.1943,30,-1797.94,0.013720057904720306,-0.013720057904720306,2.48270320892334,-2231.93
20,2026-06-17 12:15:00,2026-06-17 13:15:00,2026-06-17,TORNTPHARM.NS,LONG,TIME,4422.6,4437.0,0.3256,0.2256,18,179.59,0.013608317822217941,-0.013608317822217941,2.48270320892334,-2052.3399999999997
21,2026-06-17 12:15:00,2026-06-17 13:15:00,2026-06-17,SHREECEM.NS,LONG,TIME,25125.0,24995.0,-0.5174,-0.6174,3,-465.38,0.012090019881725311,-0.012090019881725311,2.4514153003692627,-2517.72
22,2026-06-17 12:15:00,2026-06-17 13:15:00,2026-06-17,VEDL.NS,SHORT,TIME,305.9,305.0,0.2942,0.1942,271,161.0,-0.05297183617949486,0.05297183617949486,-3.0213284492492676,-2356.72
23,2026-06-17 12:15:00,2026-06-17 13:15:00,2026-06-17,MFSL.NS,SHORT,TIME,1631.8,1629.1,0.1655,0.0655,50,53.41,-0.01499229110777378,0.01499229110777378,-2.8874192237854004,-2303.31
24,2026-06-17 12:15:00,2026-06-17 13:15:00,2026-06-17,RECLTD.NS,SHORT,TIME,357.35,358.5,-0.3218,-0.4218,232,-349.71,-0.013122094795107841,0.013122094795107841,-2.9866607189178467,-2653.02
25,2026-06-17 13:15:00,2026-06-17 14:15:00,2026-06-17,ABCAPITAL.NS,SHORT,TIME,372.4,371.55,0.2282,0.1282,222,106.03,-0.013023795560002327,0.013023795560002327,-2.4390950202941895,-2546.99
26,2026-06-17 13:15:00,2026-06-17 14:15:00,2026-06-17,PAYTM.NS,SHORT,TIME,1116.5,1116.5,0.0,-0.1,74,-82.62,-0.014710474759340286,0.014710474759340286,-2.4390950202941895,-2629.6099999999997
27,2026-06-17 13:15:00,2026-06-17 14:15:00,2026-06-17,COFORGE.NS,SHORT,TIME,1466.4,1463.6,0.1909,0.0909,56,74.68,-0.015180876478552818,0.015180876478552818,-2.396087169647217,-2554.93
28,2026-06-17 13:15:00,2026-06-17 14:15:00,2026-06-17,DEEPAKNTR.NS,LONG,TIME,1619.0,1618.0,-0.0618,-0.1618,51,-133.57,0.014291655272245407,-0.014291655272245407,4.7350311279296875,-2688.5
29,2026-06-17 13:15:00,2026-06-17 14:15:00,2026-06-17,LUPIN.NS,LONG,TIME,2255.0,2262.1,0.3149,0.2149,36,174.42,0.015273183584213257,-0.015273183584213257,2.9603047370910645,-2514.08
30,2026-06-17 13:15:00,2026-06-17 14:15:00,2026-06-17,VOLTAS.NS,LONG,TIME,1359.9,1353.3,-0.4853,-0.5853,60,-477.59,0.01332329586148262,-0.01332329586148262,2.3615951538085938,-2991.67
31,2026-06-17 14:15:00,2026-06-17 15:15:00,2026-06-17,BOSCHLTD.NS,SHORT,TIME,39205.0,39095.0,0.2806,0.1806,2,141.59,-0.01385454460978508,0.01385454460978508,-3.689021110534668,-2850.08
32,2026-06-17 14:15:00,2026-06-17 15:15:00,2026-06-17,MRF.NS,LONG,TIME,129000.0,129160.0,0.124,0.024,0,0.0,0.01929626613855362,-0.01929626613855362,2.225266456604004,-2850.08
33,2026-06-17 14:15:00,2026-06-17 15:15:00,2026-06-17,BATAINDIA.NS,LONG,TIME,677.05,678.4,0.1994,0.0994,122,82.1,0.01701207086443901,-0.01701207086443901,2.208496570587158,-2767.98
34,2026-06-17 14:15:00,2026-06-17 15:15:00,2026-06-17,COALINDIA.NS,LONG,TIME,454.95,455.95,0.2198,0.1198,182,99.2,0.016438808292150497,-0.016438808292150497,2.174673080444336,-2668.78
35,2026-06-17 14:15:00,2026-06-17 15:15:00,2026-06-17,SUNDARMFIN.NS,SHORT,TIME,4469.9,4471.2,-0.0291,-0.1291,18,-103.86,-0.0199840497225523,0.0199840497225523,-3.7404494285583496,-2772.6400000000003
36,2026-06-17 14:15:00,2026-06-17 15:15:00,2026-06-17,BHEL.NS,SHORT,TIME,387.7,392.2,-1.1607,-1.2607,213,-1041.08,-0.012528199702501297,0.012528199702501297,-3.3945960998535156,-3813.7200000000003
