,entry_time,exit_time,date,ticker,side,exit_reason,entry_px,exit_px,pnl_pct,net_pnl_pct,qty,net_pnl_inr,long_conv,short_conv,score_15m,cum_pnl_inr
1,2026-06-05 09:15:00,2026-06-05 09:30:00,2026-06-05,HEROMOTOCO.NS,LONG,STOP,4836.0,4826.4,-0.1985,-0.2985,17,-245.41,0.006257668137550354,-0.006257668137550354,2.2228879928588867,-245.41
2,2026-06-05 09:15:00,2026-06-05 10:15:00,2026-06-05,ITC.NS,LONG,TIME,279.95,279.85,-0.0357,-0.1357,296,-112.47,0.00411827489733696,-0.00411827489733696,2.5309953689575195,-357.88
3,2026-06-05 09:15:00,2026-06-05 09:30:00,2026-06-05,TRENT.NS,LONG,STOP,2805.0,2803.0,-0.0713,-0.1713,29,-139.34,0.003813721239566803,-0.003813721239566803,2.2228879928588867,-497.22
4,2026-06-05 09:15:00,2026-06-05 09:30:00,2026-06-05,ZEEL.NS,SHORT,STOP,109.45,110.29,-0.7675,-0.8675,757,-718.73,-0.01819481886923313,0.01819481886923313,-2.7642829418182373,-1215.95
5,2026-06-05 09:15:00,2026-06-05 09:30:00,2026-06-05,ATGL.NS,SHORT,STOP,760.35,764.9,-0.5984,-0.6984,109,-578.83,-0.01634591817855835,0.01634591817855835,-2.6823480129241943,-1794.7800000000002
6,2026-06-05 09:15:00,2026-06-05 10:15:00,2026-06-05,RELAXO.NS,SHORT,TIME,345.1,337.5,2.2023,2.1023,240,1741.18,-0.0066515617072582245,0.0066515617072582245,-2.6823480129241943,-53.600000000000136
7,2026-06-05 10:15:00,2026-06-05 11:15:00,2026-06-05,AXISBANK.NS,SHORT,TIME,1271.1,1263.3,0.6136,0.5136,65,424.38,0.0003747716546058655,-0.0003747716546058655,-3.56057071685791,370.77999999999986
8,2026-06-05 10:15:00,2026-06-05 10:30:00,2026-06-05,ZEEL.NS,SHORT,STOP,111.88,112.78,-0.8044,-0.9044,741,-749.8,-0.0076543428003787994,0.0076543428003787994,-3.5658793449401855,-379.0200000000001
9,2026-06-05 10:15:00,2026-06-05 11:15:00,2026-06-05,STARHEALTH.NS,SHORT,TIME,537.15,528.0,1.7034,1.6034,154,1326.38,-0.0009799860417842865,0.0009799860417842865,-3.6249284744262695,947.36
10,2026-06-05 10:15:00,2026-06-05 10:30:00,2026-06-05,PAGEIND.NS,LONG,STOP,38660.0,38460.0,-0.5173,-0.6173,2,-477.32,0.004134420305490494,-0.004134420305490494,2.2325005531311035,470.04
11,2026-06-05 10:15:00,2026-06-05 10:30:00,2026-06-05,CANBK.NS,LONG,STOP,134.2,133.36,-0.6259,-0.7259,617,-601.08,0.005154609680175781,-0.005154609680175781,2.4442086219787598,-131.04000000000002
12,2026-06-05 10:15:00,2026-06-05 10:30:00,2026-06-05,BERGEPAINT.NS,LONG,STOP,493.1,492.15,-0.1927,-0.2927,168,-242.44,0.0026636533439159393,-0.0026636533439159393,2.0386269092559814,-373.48
