timestamp,open,high,low,close,volume,oi
2026-05-04 09:15:00+05:30,121.99,123.43,121.6,123.23,734183,0
2026-05-04 09:20:00+05:30,123.23,123.33,122.72,122.75,348393,0
2026-05-04 09:25:00+05:30,122.82,123.17,122.75,122.85,310195,0
2026-05-04 09:30:00+05:30,122.85,123.13,122.5,123.07,176323,0
2026-05-04 09:35:00+05:30,123.13,123.26,122.77,122.77,199230,0
2026-05-04 09:40:00+05:30,122.82,122.98,122.54,122.6,172681,0
2026-05-04 09:45:00+05:30,122.65,122.94,122.6,122.79,134058,0
2026-05-04 09:50:00+05:30,122.79,122.94,122.43,122.67,169970,0
2026-05-04 09:55:00+05:30,122.6,122.85,122.46,122.63,83847,0
2026-05-04 10:00:00+05:30,122.63,122.8,122.4,122.55,109481,0
2026-05-04 10:05:00+05:30,122.55,122.65,122.3,122.45,101667,0
2026-05-04 10:10:00+05:30,122.39,122.55,122.35,122.48,48572,0
2026-05-04 10:15:00+05:30,122.48,122.52,122.15,122.27,206365,0
2026-05-04 10:20:00+05:30,122.25,122.29,121.85,121.9,157696,0
2026-05-04 10:25:00+05:30,121.88,122.29,121.85,122.29,87653,0
2026-05-04 10:30:00+05:30,122.29,122.48,122.14,122.24,72277,0
2026-05-04 10:35:00+05:30,122.22,122.3,122.02,122.17,26803,0
2026-05-04 10:40:00+05:30,122.11,122.18,121.98,122.06,52957,0
2026-05-04 10:45:00+05:30,122.06,122.44,122.04,122.34,168389,0
2026-05-04 10:50:00+05:30,122.36,122.6,122.19,122.19,163655,0
2026-05-04 10:55:00+05:30,122.2,122.44,122.04,122.07,73912,0
2026-05-04 11:00:00+05:30,122.07,122.2,121.84,122.0,139073,0
2026-05-04 11:05:00+05:30,122.0,122.05,121.84,121.95,50452,0
2026-05-04 11:10:00+05:30,121.92,122.0,121.9,122.0,39852,0
2026-05-04 11:15:00+05:30,122.0,122.2,121.96,122.2,111676,0
2026-05-04 11:20:00+05:30,122.17,122.32,122.06,122.21,156900,0
2026-05-04 11:25:00+05:30,122.16,122.21,121.92,122.05,83870,0
2026-05-04 11:30:00+05:30,122.05,122.09,121.9,121.96,26949,0
2026-05-04 11:35:00+05:30,121.96,122.05,121.9,122.01,60757,0
2026-05-04 11:40:00+05:30,121.96,122.06,121.9,121.9,59786,0
2026-05-04 11:45:00+05:30,121.91,122.08,121.86,122.03,91022,0
2026-05-04 11:50:00+05:30,122.05,122.09,121.85,122.05,119301,0
2026-05-04 11:55:00+05:30,122.05,122.07,121.75,121.96,116851,0
2026-05-04 12:00:00+05:30,121.96,121.99,121.77,121.89,37384,0
2026-05-04 12:05:00+05:30,121.89,121.9,121.44,121.51,115234,0
2026-05-04 12:10:00+05:30,121.51,121.52,120.97,121.09,265482,0
2026-05-04 12:15:00+05:30,121.08,121.23,120.9,121.2,124247,0
2026-05-04 12:20:00+05:30,121.2,121.61,121.03,121.47,234104,0
2026-05-04 12:25:00+05:30,121.47,121.7,121.4,121.64,55931,0
2026-05-04 12:30:00+05:30,121.64,121.89,121.49,121.62,244974,0
2026-05-04 12:35:00+05:30,121.61,121.8,121.55,121.79,56287,0
2026-05-04 12:40:00+05:30,121.79,121.85,121.42,121.48,79299,0
2026-05-04 12:45:00+05:30,121.47,121.56,121.07,121.16,138125,0
2026-05-04 12:50:00+05:30,121.2,121.46,121.12,121.35,94277,0
2026-05-04 12:55:00+05:30,121.31,121.56,121.3,121.41,94037,0
2026-05-04 13:00:00+05:30,121.42,121.45,121.3,121.38,76750,0
2026-05-04 13:05:00+05:30,121.36,121.45,121.31,121.43,49515,0
2026-05-04 13:10:00+05:30,121.43,121.43,121.26,121.3,34812,0
2026-05-04 13:15:00+05:30,121.3,121.36,120.64,120.84,160415,0
2026-05-04 13:20:00+05:30,120.84,120.86,120.43,120.53,148563,0
2026-05-04 13:25:00+05:30,120.53,120.67,120.22,120.42,194906,0
2026-05-04 13:30:00+05:30,120.41,120.42,120.11,120.16,45754,0
2026-05-04 13:35:00+05:30,120.16,120.18,119.59,119.7,380828,0
2026-05-04 13:40:00+05:30,119.7,120.29,119.69,120.15,107642,0
2026-05-04 13:45:00+05:30,120.15,120.48,120.03,120.4,77103,0
2026-05-04 13:50:00+05:30,120.41,120.55,120.18,120.33,85356,0
2026-05-04 13:55:00+05:30,120.33,120.4,120.05,120.33,141359,0
2026-05-04 14:00:00+05:30,120.34,120.44,120.27,120.37,52887,0
2026-05-04 14:05:00+05:30,120.39,120.57,120.34,120.45,80008,0
2026-05-04 14:10:00+05:30,120.45,120.74,120.45,120.66,61955,0
2026-05-04 14:15:00+05:30,120.69,121.09,120.66,121.02,108848,0
2026-05-04 14:20:00+05:30,121.04,121.12,120.87,120.91,85391,0
2026-05-04 14:25:00+05:30,120.91,121.04,120.71,120.8,86331,0
2026-05-04 14:30:00+05:30,120.8,120.89,120.51,120.7,80055,0
2026-05-04 14:35:00+05:30,120.67,120.72,120.27,120.31,72201,0
2026-05-04 14:40:00+05:30,120.32,120.4,120.1,120.23,50930,0
2026-05-04 14:45:00+05:30,120.24,120.26,120.0,120.02,41878,0
2026-05-04 14:50:00+05:30,120.01,120.24,120.0,120.24,79144,0
2026-05-04 14:55:00+05:30,120.2,120.42,120.15,120.3,90172,0
2026-05-04 15:00:00+05:30,120.35,120.44,120.2,120.36,205927,0
2026-05-04 15:05:00+05:30,120.36,120.4,120.29,120.3,101830,0
2026-05-04 15:10:00+05:30,120.31,120.32,120.11,120.16,179011,0
2026-05-04 15:15:00+05:30,120.16,120.3,119.85,120.04,392428,0
2026-05-04 15:20:00+05:30,120.03,120.3,120.01,120.22,211122,0
2026-05-04 15:25:00+05:30,120.2,120.49,120.19,120.3,285957,0
2026-05-05 09:15:00+05:30,120.21,120.78,118.41,119.3,694176,0
2026-05-05 09:20:00+05:30,119.3,119.85,119.2,119.57,315644,0
2026-05-05 09:25:00+05:30,119.62,119.66,119.09,119.42,204180,0
2026-05-05 09:30:00+05:30,119.44,120.23,119.42,120.05,223729,0
2026-05-05 09:35:00+05:30,120.03,120.73,120.02,120.22,196399,0
2026-05-05 09:40:00+05:30,120.22,121.11,120.2,120.78,436652,0
2026-05-05 09:45:00+05:30,120.74,120.85,120.35,120.7,281982,0
2026-05-05 09:50:00+05:30,120.75,121.0,120.66,120.81,389182,0
2026-05-05 09:55:00+05:30,120.82,120.99,120.6,120.84,107139,0
2026-05-05 10:00:00+05:30,120.84,120.9,120.58,120.58,80025,0
2026-05-05 10:05:00+05:30,120.59,120.66,120.14,120.27,110938,0
2026-05-05 10:10:00+05:30,120.27,120.36,120.08,120.22,82960,0
2026-05-05 10:15:00+05:30,120.24,120.35,120.05,120.24,102677,0
2026-05-05 10:20:00+05:30,120.24,120.64,120.19,120.53,90610,0
2026-05-05 10:25:00+05:30,120.54,120.74,120.23,120.24,160458,0
2026-05-05 10:30:00+05:30,120.23,120.39,120.06,120.07,49704,0
2026-05-05 10:35:00+05:30,120.07,120.2,119.91,120.06,97261,0
2026-05-05 10:40:00+05:30,120.1,120.2,119.9,119.92,49920,0
2026-05-05 10:45:00+05:30,119.98,120.24,119.91,120.21,43760,0
2026-05-05 10:50:00+05:30,120.22,120.22,119.91,120.06,69611,0
2026-05-05 10:55:00+05:30,120.03,120.09,119.72,119.81,59036,0
2026-05-05 11:00:00+05:30,119.87,120.1,119.79,120.04,75306,0
2026-05-05 11:05:00+05:30,120.04,120.27,119.84,120.01,134657,0
2026-05-05 11:10:00+05:30,120.02,120.29,120.0,120.21,77803,0
2026-05-05 11:15:00+05:30,120.17,120.46,120.12,120.26,62782,0
2026-05-05 11:20:00+05:30,120.26,120.35,120.12,120.23,85148,0
2026-05-05 11:25:00+05:30,120.24,120.25,119.84,119.92,65196,0
2026-05-05 11:30:00+05:30,119.92,120.2,119.82,120.16,102590,0
2026-05-05 11:35:00+05:30,120.2,120.49,120.11,120.13,393160,0
2026-05-05 11:40:00+05:30,120.13,120.17,119.81,120.0,128564,0
2026-05-05 11:45:00+05:30,120.01,120.2,119.92,120.05,68350,0
2026-05-05 11:50:00+05:30,120.06,120.15,119.8,119.88,443593,0
2026-05-05 11:55:00+05:30,119.88,120.25,119.86,120.15,141357,0
2026-05-05 12:00:00+05:30,120.16,120.35,120.08,120.2,57515,0
2026-05-05 12:05:00+05:30,120.23,120.37,119.75,119.78,269245,0
2026-05-05 12:10:00+05:30,119.79,119.91,119.73,119.85,14600,0
2026-05-05 12:15:00+05:30,119.85,120.0,119.84,120.0,12187,0
2026-05-05 12:20:00+05:30,120.0,120.58,119.91,120.53,855305,0
2026-05-05 12:25:00+05:30,120.53,120.79,120.37,120.51,119081,0
2026-05-05 12:30:00+05:30,120.49,120.53,120.36,120.46,25776,0
2026-05-05 12:35:00+05:30,120.49,120.82,120.39,120.65,107231,0
2026-05-05 12:40:00+05:30,120.72,120.8,120.52,120.57,41507,0
2026-05-05 12:45:00+05:30,120.57,120.7,120.4,120.5,39339,0
2026-05-05 12:50:00+05:30,120.5,120.75,120.4,120.43,44067,0
2026-05-05 12:55:00+05:30,120.43,120.73,120.4,120.6,76549,0
2026-05-05 13:00:00+05:30,120.64,120.84,120.51,120.76,51467,0
2026-05-05 13:05:00+05:30,120.76,121.05,120.75,120.95,99139,0
2026-05-05 13:10:00+05:30,120.96,121.0,120.78,120.97,107416,0
2026-05-05 13:15:00+05:30,120.92,120.99,120.63,120.68,45855,0
2026-05-05 13:20:00+05:30,120.68,120.83,120.67,120.7,55677,0
2026-05-05 13:25:00+05:30,120.7,120.76,120.55,120.69,68119,0
2026-05-05 13:30:00+05:30,120.66,120.71,120.52,120.61,32859,0
2026-05-05 13:35:00+05:30,120.58,120.66,120.4,120.51,92459,0
2026-05-05 13:40:00+05:30,120.51,120.7,120.51,120.6,21421,0
2026-05-05 13:45:00+05:30,120.6,120.69,120.55,120.67,23368,0
