timestamp,open,high,low,close,volume,oi
2026-07-09T15:15:00+05:30,1937.5,1941.5,1933.5,1940.7,270701,0
2026-07-09T15:00:00+05:30,1942.0,1942.7,1936.2,1937.5,427917,0
2026-07-09T14:45:00+05:30,1941.5,1943.7,1939.0,1942.0,208534,0
2026-07-09T14:30:00+05:30,1941.8,1942.7,1938.7,1941.5,124131,0
2026-07-09T14:15:00+05:30,1936.4,1943.0,1934.5,1941.9,247516,0
2026-07-09T14:00:00+05:30,1935.6,1937.1,1934.0,1936.4,57764,0
2026-07-09T13:45:00+05:30,1937.2,1937.5,1933.1,1936.5,48713,0
2026-07-09T13:30:00+05:30,1935.6,1940.0,1935.5,1937.4,68014,0
2026-07-09T13:15:00+05:30,1936.2,1937.1,1935.5,1935.7,33501,0
2026-07-09T13:00:00+05:30,1936.0,1938.0,1935.5,1936.2,44497,0
2026-07-09T12:45:00+05:30,1935.0,1937.7,1934.6,1936.2,53496,0
2026-07-09T12:30:00+05:30,1935.1,1936.5,1934.6,1935.1,72436,0
2026-07-09T12:15:00+05:30,1935.0,1936.9,1934.0,1935.1,40213,0
2026-07-09T12:00:00+05:30,1934.8,1939.8,1933.0,1935.0,45838,0
2026-07-09T11:45:00+05:30,1936.1,1938.4,1930.0,1934.8,62749,0
2026-07-09T11:30:00+05:30,1937.7,1938.3,1933.8,1935.4,104660,0
2026-07-09T11:15:00+05:30,1923.8,1939.0,1921.0,1938.0,148482,0
2026-07-09T11:00:00+05:30,1931.7,1932.8,1921.7,1923.8,139802,0
2026-07-09T10:45:00+05:30,1944.3,1947.0,1930.0,1931.6,240606,0
2026-07-09T10:30:00+05:30,1946.7,1948.7,1940.0,1944.7,147566,0
2026-07-09T10:15:00+05:30,1940.0,1952.0,1936.0,1946.7,244652,0
2026-07-09T10:00:00+05:30,1938.0,1949.3,1937.2,1940.0,466561,0
2026-07-09T09:45:00+05:30,1934.3,1941.8,1931.1,1938.4,198519,0
2026-07-09T09:30:00+05:30,1923.1,1942.1,1922.1,1934.9,546508,0
2026-07-09T09:15:00+05:30,1889.9,1929.5,1888.2,1922.9,402569,0
2026-07-08T15:15:00+05:30,1889.9,1890.0,1885.8,1888.0,176288,0
2026-07-08T15:00:00+05:30,1883.1,1890.0,1883.1,1890.0,196646,0
2026-07-08T14:45:00+05:30,1882.8,1884.7,1876.9,1883.8,97000,0
2026-07-08T14:30:00+05:30,1877.8,1883.5,1875.3,1882.7,83607,0
2026-07-08T14:15:00+05:30,1878.0,1882.8,1876.0,1877.0,89150,0
2026-07-08T14:00:00+05:30,1882.5,1884.0,1875.1,1878.0,51019,0
2026-07-08T13:45:00+05:30,1891.5,1891.5,1881.7,1882.0,51122,0
2026-07-08T13:30:00+05:30,1890.3,1891.9,1888.6,1891.5,33458,0
2026-07-08T13:15:00+05:30,1886.4,1890.7,1884.0,1890.3,65221,0
2026-07-08T13:00:00+05:30,1891.9,1893.5,1885.7,1886.4,120273,0
2026-07-08T12:45:00+05:30,1894.3,1895.1,1891.1,1891.9,43380,0
2026-07-08T12:30:00+05:30,1894.1,1895.0,1892.4,1894.0,35384,0
2026-07-08T12:15:00+05:30,1894.7,1896.3,1893.4,1893.9,44232,0
2026-07-08T12:00:00+05:30,1894.9,1895.8,1890.0,1894.6,46700,0
2026-07-08T11:45:00+05:30,1900.7,1901.1,1892.8,1894.9,93022,0
2026-07-08T11:30:00+05:30,1906.3,1906.3,1895.3,1900.7,61514,0
2026-07-08T11:15:00+05:30,1908.3,1909.1,1904.1,1906.3,98745,0
2026-07-08T11:00:00+05:30,1913.7,1915.1,1906.0,1908.2,154812,0
2026-07-08T10:45:00+05:30,1911.6,1915.0,1909.6,1913.2,119564,0
2026-07-08T10:30:00+05:30,1912.4,1916.6,1910.4,1911.6,149889,0
2026-07-08T10:15:00+05:30,1908.0,1912.9,1906.8,1912.2,117637,0
2026-07-08T10:00:00+05:30,1907.6,1913.3,1904.9,1908.0,128697,0
2026-07-08T09:45:00+05:30,1910.7,1911.8,1902.8,1907.5,163643,0
2026-07-08T09:30:00+05:30,1924.1,1929.5,1909.4,1910.4,262134,0
2026-07-08T09:15:00+05:30,1904.0,1928.0,1904.0,1924.1,302732,0
2026-07-07T15:15:00+05:30,1902.2,1903.6,1900.0,1902.7,149061,0
2026-07-07T15:00:00+05:30,1905.0,1906.5,1900.8,1902.3,273293,0
2026-07-07T14:45:00+05:30,1904.4,1905.4,1902.4,1905.1,58324,0
2026-07-07T14:30:00+05:30,1908.0,1908.0,1902.5,1904.5,58505,0
2026-07-07T14:15:00+05:30,1908.3,1908.8,1906.7,1908.0,33871,0
2026-07-07T14:00:00+05:30,1910.1,1911.8,1906.3,1908.3,58650,0
2026-07-07T13:45:00+05:30,1906.2,1911.5,1905.8,1910.4,40520,0
2026-07-07T13:30:00+05:30,1909.6,1910.0,1898.6,1906.2,111984,0
2026-07-07T13:15:00+05:30,1908.8,1910.0,1907.8,1909.6,33450,0
2026-07-07T13:00:00+05:30,1908.0,1909.8,1904.9,1908.8,51546,0
2026-07-07T12:45:00+05:30,1914.0,1914.8,1907.6,1908.0,114290,0
