timestamp,open,high,low,close,volume,oi
2026-06-05 03:45:00+00:00,4350.0,4379.9,4323.0,4341.1,35261,0
2026-06-05 04:00:00+00:00,4341.1,4360.5,4341.1,4360.5,13895,0
2026-06-05 04:15:00+00:00,4362.3,4362.3,4342.0,4354.0,9812,0
2026-06-05 04:30:00+00:00,4354.6,4367.0,4344.4,4363.2,8320,0
2026-06-05 04:45:00+00:00,4363.2,4369.8,4340.1,4343.3,5412,0
2026-06-05 05:00:00+00:00,4345.8,4352.3,4341.1,4349.6,6327,0
2026-06-05 05:15:00+00:00,4348.7,4385.4,4341.7,4382.1,13733,0
2026-06-05 05:30:00+00:00,4382.5,4382.5,4355.2,4357.4,9637,0
2026-06-05 05:45:00+00:00,4355.9,4366.8,4349.1,4357.4,12566,0
2026-06-05 06:00:00+00:00,4358.5,4403.7,4356.0,4403.7,27429,0
2026-06-05 06:15:00+00:00,4402.0,4417.9,4400.7,4412.7,13768,0
2026-06-05 06:30:00+00:00,4413.0,4447.2,4412.1,4443.6,19157,0
2026-06-05 06:45:00+00:00,4444.5,4453.5,4433.1,4443.7,20558,0
2026-06-05 07:00:00+00:00,4442.4,4444.8,4427.1,4438.2,11726,0
2026-06-05 07:15:00+00:00,4437.0,4449.0,4436.2,4443.2,10942,0
2026-06-05 07:30:00+00:00,4443.2,4449.5,4431.1,4437.0,18859,0
2026-06-05 07:45:00+00:00,4438.0,4447.9,4425.4,4433.0,16982,0
2026-06-05 08:00:00+00:00,4433.5,4446.2,4425.7,4439.9,19269,0
2026-06-05 08:15:00+00:00,4440.4,4447.0,4433.8,4446.0,14509,0
2026-06-05 08:30:00+00:00,4446.5,4446.6,4435.0,4442.0,11645,0
2026-06-05 08:45:00+00:00,4443.7,4447.8,4434.0,4439.4,13895,0
2026-06-05 09:00:00+00:00,4441.0,4449.3,4435.6,4448.0,14346,0
2026-06-05 09:15:00+00:00,4448.0,4449.0,4427.3,4430.0,16907,0
2026-06-05 09:30:00+00:00,4430.0,4430.0,4408.4,4424.0,40303,0
2026-06-05 09:45:00+00:00,4425.6,4442.0,4416.0,4416.0,39924,0
2026-06-08 03:45:00+00:00,4350.0,4465.6,4350.0,4460.1,46357,0
2026-06-08 04:00:00+00:00,4461.5,4461.7,4425.0,4447.0,17872,0
2026-06-08 04:15:00+00:00,4446.6,4498.3,4446.6,4498.3,27783,0
2026-06-08 04:30:00+00:00,4496.7,4513.1,4490.0,4495.7,36246,0
2026-06-08 04:45:00+00:00,4495.7,4507.9,4483.6,4499.6,18923,0
2026-06-08 05:00:00+00:00,4502.3,4520.0,4490.0,4496.0,22294,0
2026-06-08 05:15:00+00:00,4496.1,4498.0,4487.0,4494.2,7464,0
2026-06-08 05:30:00+00:00,4495.2,4495.2,4462.5,4483.3,20515,0
2026-06-08 05:45:00+00:00,4482.8,4495.0,4473.1,4475.8,11614,0
2026-06-08 06:00:00+00:00,4475.8,4478.1,4465.0,4465.9,8222,0
2026-06-08 06:15:00+00:00,4465.1,4472.0,4456.6,4467.0,11487,0
2026-06-08 06:30:00+00:00,4466.6,4470.0,4453.0,4456.7,6795,0
2026-06-08 06:45:00+00:00,4456.7,4457.2,4443.0,4447.2,9609,0
2026-06-08 07:00:00+00:00,4447.2,4450.0,4429.0,4435.0,16117,0
2026-06-08 07:15:00+00:00,4436.3,4450.0,4422.0,4444.8,23693,0
2026-06-08 07:30:00+00:00,4444.2,4450.0,4439.2,4448.4,6008,0
2026-06-08 07:45:00+00:00,4447.2,4450.0,4441.0,4442.0,3576,0
2026-06-08 08:00:00+00:00,4442.0,4446.0,4435.7,4441.7,3552,0
2026-06-08 08:15:00+00:00,4441.8,4445.9,4439.0,4444.8,3040,0
2026-06-08 08:30:00+00:00,4443.8,4449.0,4431.9,4441.1,6635,0
