Date,Ticker,Direction,Prob_Up,Raw_Return,Net_Return,Score
2022-10-10,SUNTV,SHORT,0.37763274,-0.0077030162412992,0.0071030162412992,-0.10345189273357391
2022-10-10,STARHEALTH,SHORT,0.37763274,-0.0084262027724923,0.0078262027724923,-0.079119972884655
2022-10-10,IDFCFIRSTB,SHORT,0.37763274,0.0276717557251908,-0.0282717557251908,-0.07769230008125305
2022-10-11,COFORGE,SHORT,0.41023523,-0.0218281036834925,0.0212281036834925,-0.15374517440795898
2022-10-11,PERSISTENT,SHORT,0.41023523,-0.0179667447829483,0.0173667447829483,-0.14620989561080933
2022-10-11,DIVISLAB,SHORT,0.41023523,-0.0259631840380683,0.0253631840380683,-0.1304251253604889
2022-10-12,TIMKEN,SHORT,0.27449802,-0.0034760674295558,0.0028760674295558,-0.08061390370130539
2022-10-12,KPIL,SHORT,0.27449802,-0.0267260579064587,0.0261260579064587,-0.07295840233564377
2022-10-12,METROPOLIS,SHORT,0.27449802,0.0089399744572158,-0.0095399744572158,-0.0728786513209343
2022-10-13,NMDC,LONG,0.5817907,0.0242501595405233,0.0236501595405233,0.12923185527324677
2022-10-13,HAVELLS,LONG,0.5817907,-0.0025100198372535,-0.0031100198372535,0.10221069306135178
2022-10-13,LALPATHLAB,LONG,0.5817907,-0.0155937291527685,-0.0161937291527685,0.10183122754096985
2022-10-14,COFORGE,SHORT,0.20692909,0.0073825503355704,-0.007982550335570401,-0.16153621673583984
2022-10-14,GNFC,SHORT,0.20692909,0.0262039660056656,-0.0268039660056656,-0.10084494948387146
2022-10-14,IDFCFIRSTB,SHORT,0.20692909,-0.0091074681238615,0.0085074681238615,-0.06383490562438965
2022-10-17,FEDERALBNK,SHORT,0.4719593,0.0003789314134141,-0.0009789314134141,-0.08964086323976517
2022-10-17,PHOENIXLTD,SHORT,0.4719593,-0.0261334103378574,0.0255334103378574,-0.06111663952469826
2022-10-17,PERSISTENT,SHORT,0.4719593,-0.0060785280105141,0.0054785280105141,-0.05747581273317337
2022-10-18,PFC,LONG,0.53900164,0.0201588271227857,0.0195588271227857,0.17892014980316162
2022-10-18,RELAXO,LONG,0.53900164,-0.0009794319294809,-0.0015794319294808999,0.15511055290699005
2022-10-18,ATUL,LONG,0.53900164,0.001963501963502,0.001363501963502,0.147904172539711
2022-10-19,ICICIGI,LONG,0.5420866,-0.0117672600955275,-0.0123672600955275,0.2944260239601135
2022-10-19,ASTRAL,LONG,0.5420866,-0.0235802897818745,-0.0241802897818745,0.19234821200370789
2022-10-19,GRASIM,LONG,0.5420866,-0.0145281298708938,-0.0151281298708938,0.09589069336652756
2022-10-20,ICICIGI,LONG,0.7076968,0.0030950305143853,0.0024950305143853,0.1722382754087448
2022-10-20,IOC,LONG,0.7076968,0.0086124401913876,0.0080124401913876,0.1528039425611496
2022-10-20,ICICIPRULI,LONG,0.7076968,0.0142494632051533,0.0136494632051533,0.1417202651500702
2022-10-21,MRF,LONG,0.5775835,-0.016469736580278,-0.017069736580278,0.2655765414237976
2022-10-21,POLICYBZR,LONG,0.5775835,-0.0171927123428278,-0.0177927123428278,0.1949799656867981
2022-10-21,ICICIBANK,LONG,0.5775835,0.0079211211433003,0.0073211211433003,0.13250553607940674
2022-10-25,LAURUSLABS,SHORT,0.34717762,0.0033222591362125,-0.0039222591362125005,-0.5415136814117432
2022-10-25,KPIL,SHORT,0.34717762,-0.0178705996339757,0.0172705996339757,-0.1868518888950348
2022-10-25,SHRIRAMFIN,SHORT,0.34717762,0.0039151040593445,-0.0045151040593445,-0.1548687368631363
2022-10-27,NYKAA,SHORT,0.4636126,-0.0239821528165087,0.0233821528165087,-0.18060173094272614
2022-10-27,RBLBANK,SHORT,0.4636126,0.0193596425912137,-0.0199596425912137,-0.13768954575061798
2022-10-27,CONCOR,SHORT,0.4636126,0.0250484809308337,-0.0256484809308337,-0.13447047770023346
2022-10-28,SYNGENE,SHORT,0.47727042,0.0159411910465019,-0.0165411910465019,-0.1930694878101349
2022-10-28,IGL,SHORT,0.47727042,-0.0004746084480303,-0.00012539155196969996,-0.16616854071617126
2022-10-28,BHEL,SHORT,0.47727042,0.0054794520547944,-0.0060794520547944,-0.14540062844753265
2022-10-31,PETRONET,LONG,0.59614956,0.0045604256397264,0.0039604256397264,0.3196455240249634
2022-10-31,CIPLA,LONG,0.59614956,0.0006425358749195,4.2535874919500034e-05,0.14846539497375488
2022-10-31,SUNPHARMA,LONG,0.59614956,0.0036490951230336,0.0030490951230336,0.14085714519023895
2022-11-01,NTPC,LONG,0.72115976,0.0184667039731394,0.0178667039731394,0.19225667417049408
2022-11-01,METROPOLIS,LONG,0.72115976,0.0079545454545455,0.007354545454545501,0.1657433956861496
2022-11-01,DELHIVERY,LONG,0.72115976,0.0113530118872713,0.0107530118872713,0.15598054230213165
2022-11-02,SUNTV,LONG,0.5475426,0.0027829313543599,0.0021829313543599003,0.2263716608285904
2022-11-02,MUTHOOTFIN,LONG,0.5475426,-0.0157811186852181,-0.0163811186852181,0.14646443724632263
2022-11-02,MARICO,LONG,0.5475426,0.0005665722379601,-3.3427762039899976e-05,0.13952316343784332
2022-11-03,ARE&M,LONG,0.6027703,-0.0038372985418265,-0.0044372985418265004,0.13567620515823364
2022-11-03,VBL,LONG,0.6027703,-0.0004210526315788,-0.0010210526315787998,0.10207172483205795
2022-11-03,SBIN,LONG,0.6027703,0.0135287485907553,0.012928748590755301,0.08892403542995453
2022-11-04,BOSCHLTD,LONG,0.7199375,-0.0014036962978661,-0.0020036962978661,0.24916388094425201
2022-11-04,ULTRACEMCO,LONG,0.7199375,-0.0013036770936691,-0.0019036770936691001,0.2448325753211975
2022-11-04,BAJAJFINSV,LONG,0.7199375,0.011515883492964,0.010915883492964,0.2060941457748413
2022-11-07,VEDL,SHORT,0.3715156,0.0254072924747867,-0.0260072924747867,-0.292329341173172
2022-11-07,ADANIENT,SHORT,0.3715156,0.0118633222421293,-0.0124633222421293,-0.2418115735054016
2022-11-07,INDIGO,SHORT,0.3715156,-0.0166385205282245,0.0160385205282245,-0.22184333205223083
2022-11-09,JUBLFOOD,SHORT,0.46066034,-0.0184897183341974,0.0178897183341974,-0.3535662889480591
2022-11-09,MRF,SHORT,0.46066034,-0.0291806958473624,0.0285806958473624,-0.2808178663253784
2022-11-09,BHARATFORG,SHORT,0.46066034,-0.0036785512167515,0.0030785512167515,-0.15711793303489685
2022-11-10,RAMCOCEM,SHORT,0.32456803,0.0031060723714861,-0.0037060723714861,-0.515320360660553
2022-11-10,AUROPHARMA,SHORT,0.32456803,-0.0699232786248421,0.0693232786248421,-0.25484153628349304
2022-11-10,COALINDIA,SHORT,0.32456803,-0.0186781609195401,0.0180781609195401,-0.18443195521831512
2022-11-11,GNFC,SHORT,0.36971757,-0.0154785069874402,0.0148785069874402,-0.3117959797382355
2022-11-11,TRENT,SHORT,0.36971757,0.0016607187025194,-0.0022607187025194,-0.23503780364990234
2022-11-11,TCS,SHORT,0.36971757,-0.0032763233039766,0.0026763233039766,-0.1640584021806717
2022-11-14,HINDALCO,LONG,0.6019208,0.0079831466903204,0.0073831466903204,0.2591777741909027
2022-11-14,DRREDDY,LONG,0.6019208,0.0062777169843921,0.0056777169843921,0.2320955991744995
2022-11-14,EXIDEIND,LONG,0.6019208,0.0095747676710784,0.008974767671078401,0.20250564813613892
2022-11-15,CIPLA,LONG,0.5000668,0.0033509069788222,0.0027509069788222,0.27774181962013245
2022-11-15,ICICIGI,LONG,0.5000668,0.0028153908030568,0.0022153908030568,0.25432097911834717
2022-11-15,OFSS,LONG,0.5000668,0.0062773645619031,0.0056773645619031,0.17873528599739075
2022-11-16,TORNTPHARM,LONG,0.6021576,-0.0026717440039308,-0.0032717440039307997,0.17771582305431366
2022-11-16,ITC,LONG,0.6021576,0.0023276112889147,0.0017276112889147003,0.15655450522899628
2022-11-16,APOLLOTYRE,LONG,0.6021576,-0.0214159292035398,-0.0220159292035398,0.1434149444103241
2022-11-17,HEROMOTOCO,LONG,0.51812816,-0.0095846645367412,-0.0101846645367412,0.13346172869205475
2022-11-17,ICICIGI,LONG,0.51812816,-0.006046963276836,-0.006646963276836,0.11581388860940933
2022-11-17,HDFCLIFE,LONG,0.51812816,0.0013187641296157,0.0007187641296157,0.10593492537736893
2022-11-18,TATACONSUM,LONG,0.6902245,-0.0005860138038805,-0.0011860138038805,0.2524782717227936
2022-11-18,ADANIGREEN,LONG,0.6902245,0.013939231761014,0.013339231761014,0.20393578708171844
2022-11-18,ALKEM,LONG,0.6902245,0.0031469377874606,0.0025469377874606,0.20140400528907776
2022-11-21,ICICIGI,LONG,0.6261125,0.0027584979533725,0.0021584979533725,0.22437213361263275
2022-11-21,AIAENG,LONG,0.6261125,-0.0019982238010657,-0.0025982238010656997,0.22324927151203156
2022-11-21,TORNTPHARM,LONG,0.6261125,0.0047479574533682,0.0041479574533682005,0.17892901599407196
2022-11-22,DABUR,LONG,0.5091351,0.0072884952486389,0.0066884952486389,0.1791873574256897
2022-11-22,BPCL,LONG,0.5091351,-0.0101085735679522,-0.0107085735679522,0.16018588840961456
2022-11-22,BATAINDIA,LONG,0.5091351,0.0029779630732578,0.0023779630732578003,0.13267792761325836
2022-11-23,STARHEALTH,SHORT,0.4891749,-0.0093134426769966,0.0087134426769966,-0.12221722304821014
2022-11-23,MFSL,SHORT,0.4891749,0.0163310607261772,-0.0169310607261772,-0.10289977490901947
2022-11-23,HAL,SHORT,0.4891749,-0.0029027042915932,0.0023027042915932,-0.07346684485673904
2022-11-24,INDIGO,SHORT,0.41814843,-0.0222497547880852,0.0216497547880852,-0.1637781411409378
2022-11-24,TATACONSUM,SHORT,0.41814843,0.0073288331726133,-0.0079288331726133,-0.15150243043899536
2022-11-24,IOC,SHORT,0.41814843,0.00352422907489,-0.00412422907489,-0.1379300206899643
2022-11-25,PFC,LONG,0.71460694,0.0013767783386873,0.0007767783386873,0.21307799220085144
2022-11-25,RECLTD,LONG,0.71460694,0.0009191176470588,0.00031911764705880004,0.18065069615840912
2022-11-25,BAJAJ-AUTO,LONG,0.71460694,0.0035335201314028,0.0029335201314028003,0.13693243265151978
2022-11-28,BPCL,LONG,0.8583181,0.019781718963165,0.019181718963165,0.2105284333229065
2022-11-28,PAYTM,LONG,0.8583181,-0.0217688505626247,-0.0223688505626247,0.20641419291496277
2022-11-28,SRF,LONG,0.8583181,-0.0030632792082602,-0.0036632792082601996,0.13869890570640564
2022-11-29,LT,LONG,0.75758594,0.0045762670386413,0.003976267038641301,0.19446022808551788
2022-11-29,MARICO,LONG,0.75758594,0.0056145979546822,0.0050145979546822005,0.13648977875709534
2022-11-29,TATACOMM,LONG,0.75758594,-0.0158503663709987,-0.0164503663709987,0.12006254494190216
2022-11-30,WHIRLPOOL,LONG,0.567394,0.0092360469718959,0.0086360469718959,0.20513559877872467
2022-11-30,CIPLA,LONG,0.567394,0.017720391807658,0.017120391807658,0.18177735805511475
2022-11-30,RELIANCE,LONG,0.567394,0.0026555824962473,0.0020555824962473,0.1347407102584839
2022-12-01,ULTRACEMCO,SHORT,0.2885421,0.0152468369439369,-0.0158468369439369,-0.15954336524009705
2022-12-01,PRESTIGE,SHORT,0.2885421,0.0331249999999998,-0.033724999999999804,-0.12385952472686768
2022-12-01,COFORGE,SHORT,0.2885421,-0.001817080557238,0.0012170805572380003,-0.1118844673037529
2022-12-02,SUNPHARMA,LONG,0.574123,0.0055501930501931,0.0049501930501931,0.33710598945617676
2022-12-02,ICICIGI,LONG,0.574123,-0.00392031362509,-0.0045203136250899995,0.2586313784122467
2022-12-02,BATAINDIA,LONG,0.574123,0.0100483485757558,0.0094483485757558,0.1596917062997818
2022-12-05,ABCAPITAL,SHORT,0.41563922,0.0239095315024231,-0.0245095315024231,-0.1385144293308258
2022-12-05,BHEL,SHORT,0.41563922,-0.0051078320090804,0.0045078320090804,-0.12718476355075836
2022-12-05,PRESTIGE,SHORT,0.41563922,-0.0164846077457795,0.0158846077457795,-0.0990600436925888
2022-12-06,PIDILITIND,SHORT,0.40233395,-0.0055567583170961,0.004956758317096101,-0.2914716601371765
2022-12-06,M&MFIN,SHORT,0.40233395,-0.0002145922746781,-0.0003854077253218999,-0.14085978269577026
2022-12-06,PNB,SHORT,0.40233395,-0.0237885462555066,0.0231885462555066,-0.12845157086849213
2022-12-07,SIEMENS,SHORT,0.4221195,-0.0008420546132564,0.0002420546132564001,-0.44533979892730713
2022-12-07,PFC,SHORT,0.4221195,-0.0048182216381954,0.0042182216381954005,-0.1222381442785263
2022-12-07,CROMPTON,SHORT,0.4221195,-0.0050307434320849,0.0044307434320849,-0.11213596910238266
2022-12-08,MRF,LONG,0.51019824,0.000102973568282,-0.0004970264317179999,0.23860634863376617
2022-12-08,PETRONET,LONG,0.51019824,0.0050359712230216,0.0044359712230216,0.16952230036258698
2022-12-08,ITC,LONG,0.51019824,-0.0079178885630498,-0.008517888563049799,0.11348462849855423
2022-12-09,AXISBANK,LONG,0.5716261,-0.0030502488360892,-0.0036502488360891996,0.2516208589076996
2022-12-09,MFSL,LONG,0.5716261,-0.0072592698028608,-0.0078592698028608,0.21338562667369843
2022-12-09,INFY,LONG,0.5716261,-0.0096946347933178,-0.010294634793317799,0.1883058100938797
2022-12-12,DIVISLAB,SHORT,0.4635907,0.0040907176803224,-0.0046907176803224,-0.35829952359199524
2022-12-12,BAJAJFINSV,SHORT,0.4635907,-0.0073625756535845,0.006762575653584501,-0.27084872126579285
2022-12-12,HDFCBANK,SHORT,0.4635907,-0.0033972336811454,0.0027972336811454,-0.22496654093265533
2022-12-13,DALBHARAT,SHORT,0.493538,0.0091969614758546,-0.0097969614758546,-0.28435173630714417
2022-12-13,KPIL,SHORT,0.493538,-0.0113194198797311,0.0107194198797311,-0.1385968029499054
2022-12-13,PNB,SHORT,0.493538,0.0213128729752771,-0.0219128729752771,-0.10505125671625137
2022-12-14,KPIL,LONG,0.6436453,-0.0127064803049555,-0.013306480304955499,0.488436222076416
2022-12-14,PAGEIND,LONG,0.6436453,-0.026194151477319,-0.026794151477319,0.15524603426456451
2022-12-14,BHARTIARTL,LONG,0.6436453,-0.0019265502709211,-0.0025265502709211,0.15362505614757538
2022-12-15,PAGEIND,SHORT,0.48696607,-0.0077262045978359,0.0071262045978359,-0.2107543796300888
2022-12-15,METROPOLIS,SHORT,0.48696607,-0.0108108108108109,0.0102108108108109,-0.20757290720939636
2022-12-15,RBLBANK,SHORT,0.48696607,-0.0082474226804124,0.007647422680412401,-0.12137901782989502
2022-12-16,SRF,SHORT,0.37850657,-0.0046122492759841,0.0040122492759841,-0.18206457793712616
2022-12-16,BEL,SHORT,0.37850657,0.0137334689725332,-0.0143334689725332,-0.1721338927745819
2022-12-16,PRESTIGE,SHORT,0.37850657,-0.0415070903633164,0.0409070903633164,-0.1271505504846573
2022-12-19,BHARTIARTL,SHORT,0.4042735,-0.0043906491040702,0.0037906491040702005,-0.34024474024772644
2022-12-19,ITC,SHORT,0.4042735,-0.0001470155836519,-0.00045298441634809996,-0.23411592841148376
2022-12-19,NAUKRI,SHORT,0.4042735,-0.0035756853396901,0.0029756853396901003,-0.18232254683971405
2022-12-20,SBILIFE,LONG,0.67573816,-0.009227545634041,-0.009827545634041,0.2924116253852844
2022-12-20,TRENT,LONG,0.67573816,0.0112540192926045,0.0106540192926045,0.23293225467205048
2022-12-20,DIVISLAB,LONG,0.67573816,0.0099761897585821,0.0093761897585821,0.20843419432640076
2022-12-21,DIVISLAB,SHORT,0.46624464,0.03059534106402,-0.03119534106402,-0.10204679518938065
2022-12-21,RBLBANK,SHORT,0.46624464,-0.0506885438031058,0.050088543803105796,-0.08413449674844742
2022-12-21,MUTHOOTFIN,SHORT,0.46624464,-0.0213282937365011,0.0207282937365011,-0.05422620102763176
2022-12-22,ADANIPOWER,SHORT,0.29444388,0.0,-0.0006,-0.19859257340431213
2022-12-22,DELHIVERY,SHORT,0.29444388,0.0076103500761035,-0.0082103500761035,-0.12500090897083282
2022-12-22,INDIGO,SHORT,0.29444388,-0.0041434021373891,0.0035434021373891003,-0.10749530792236328
2022-12-23,GNFC,SHORT,0.49016067,-0.0152032268073223,0.0146032268073223,-0.2264053076505661
2022-12-23,KPIL,SHORT,0.49016067,0.0336226678639131,-0.034222667863913106,-0.1697019785642624
2022-12-23,SYNGENE,SHORT,0.49016067,0.0015668523676879,-0.0021668523676879,-0.1227903962135315
2022-12-26,M&M,LONG,0.63261855,0.0163829787234042,0.0157829787234042,0.2727159261703491
2022-12-26,MOTHERSON,LONG,0.63261855,0.0163829787234042,0.0157829787234042,0.2727159261703491
2022-12-26,NYKAA,LONG,0.63261855,0.011690046760187,0.011090046760187,0.2601686716079712
2022-12-27,TATACOMM,SHORT,0.49790317,-0.0019598620257134,0.0013598620257134,-0.1366928219795227
2022-12-27,ALKEM,SHORT,0.49790317,0.0125162843620652,-0.0131162843620652,-0.1312440186738968
2022-12-27,PHOENIXLTD,SHORT,0.49790317,0.0002915876949993,-0.0008915876949993,-0.07611959427595139
2022-12-28,PETRONET,LONG,0.8424282,0.0024485798237021,0.0018485798237021,0.16479553282260895
2022-12-28,RELAXO,LONG,0.8424282,0.0033444816053511,0.0027444816053511,0.15637333691120148
2022-12-28,CHOLAFIN,LONG,0.8424282,0.0089764108273606,0.008376410827360601,0.12820351123809814
2022-12-29,SHRIRAMFIN,SHORT,0.44670314,0.0378847671665349,-0.0384847671665349,-0.4684455394744873
2022-12-29,SHREECEM,SHORT,0.44670314,-0.0055836782159591,0.0049836782159591005,-0.4003191590309143
2022-12-29,KPIL,SHORT,0.44670314,0.0021865889212828,-0.0027865889212828,-0.2699907720088959
2022-12-30,SYNGENE,SHORT,0.4991645,0.009094809094809,-0.009694809094809,-0.12371483445167542
2022-12-30,RBLBANK,SHORT,0.4991645,-0.0022105554020446,0.0016105554020446004,-0.10339558869600296
2022-12-30,PFC,SHORT,0.4991645,-0.0013221683561041,0.0007221683561041001,-0.09780962765216827
2023-01-02,TIMKEN,SHORT,0.28550228,-0.0106752730883813,0.0100752730883813,-0.37391188740730286
2023-01-02,HDFCBANK,SHORT,0.28550228,-0.0045243335778918,0.0039243335778918,-0.1298237442970276
2023-01-02,HDFCLIFE,SHORT,0.28550228,0.0033503791218478,-0.0039503791218478005,-0.12461617588996887
2023-01-03,PETRONET,LONG,0.6621743,-0.003579098067287,-0.004179098067287,0.3522670865058899
2023-01-03,HDFCLIFE,LONG,0.6621743,0.0071796604442941,0.0065796604442941,0.25619253516197205
2023-01-03,PFC,LONG,0.6621743,0.0008006405124099,0.00020064051240990008,0.1325676143169403
2023-01-04,INDUSINDBK,SHORT,0.42685148,-0.0016762060506949,0.0010762060506949002,-0.14077284932136536
2023-01-04,PVRINOX,SHORT,0.42685148,-0.0122306348281886,0.0116306348281886,-0.108198381960392
2023-01-04,HDFCLIFE,SHORT,0.42685148,-0.0077172018919591,0.0071172018919591,-0.10786294937133789
2023-01-05,HINDUNILVR,SHORT,0.3158173,0.0069119937694703,-0.0075119937694703,-0.5046796202659607
2023-01-05,BAJAJFINSV,SHORT,0.3158173,-0.0014963950482927,0.0008963950482927002,-0.44267991185188293
2023-01-05,BAJFINANCE,SHORT,0.3158173,-0.0040816326530612,0.0034816326530612,-0.37393632531166077
2023-01-06,WHIRLPOOL,SHORT,0.35010773,-0.0085594368617601,0.0079594368617601,-0.26675766706466675
2023-01-06,RELAXO,SHORT,0.35010773,0.0082468443197756,-0.0088468443197756,-0.14701740443706512
