Date,SP500_Overnight_Ret,Nasdaq_Overnight_Ret,Nikkei_Overnight_Ret,HangSeng_Overnight_Ret,VIX_Level,VIX_Change,VIX_Zscore_20d,Prev_Day_Nifty_Ret
2023-01-24,0.011811315951328555,0.019905750591514202,0.013188092820059602,0.0,13.619999885559082,-0.012404396719983116,-2.097399918707724,0.005029606393094338
2023-01-25,-0.0007117563642918193,-0.002655717700738095,0.01450624951240575,0.0,13.65999984741211,0.0029325506532780544,-1.7530909521531761,-1.379810823647804e-05
2023-01-26,-0.00018174157346566321,-0.0018464789239743867,0.0035038600766123555,0.0,14.65999984741211,0.07065084307782701,0.019621350900042515,-0.012571672991636754
2023-01-27,0.010947708029114303,0.01744123822265746,-0.001178272065743107,0.023408922448984595,14.65999984741211,0.0,0.03307434644131468,0.0
2023-01-30,0.002491734021703855,0.00944929977086366,0.000723734966221563,0.005396953090202061,17.31999969482422,0.16673919946438562,3.118186281161606,-0.016204838949638832
2023-01-31,-0.013053569315292663,-0.01980470954087739,0.0018549290191328923,-0.027668827694989583,17.709999084472656,0.02226751458479856,2.659594641898397,0.002530238851503625
2023-02-01,0.014536304416419527,0.016602109174695578,-0.0038820365100884014,-0.010357173887047613,16.8799991607666,-0.04799996064904722,1.6288146348861507,0.0007477066778470427
2023-02-02,0.01039805629688473,0.019809356293377177,0.0007232501287029333,0.010468144107586033,16.780000686645508,-0.005941697490660939,1.3902293247365938,-0.0025992997802722563
2023-02-03,0.014592384626854379,0.03202153497663688,0.0020153796209588957,-0.00517007370134003,15.729999542236328,-0.06461805399065863,0.4774189457025664,-0.00033499535771969267
2023-02-06,-0.010408592637285455,-0.016017523139294224,0.003912122973054605,-0.013658931368033363,14.399999618530273,-0.0883415078778705,-0.5968029493812557,0.013740758205234283
2023-02-07,-0.006159393193939262,-0.010002426875040582,0.006673179544043314,-0.02044304665140775,14.6899995803833,0.019938781529998686,-0.3597988106338504,-0.005022725956678951
2023-02-08,0.012790364037397075,0.018861238124653547,-0.00029540691141117164,0.003600075176778831,14.130000114440918,-0.03886675682541908,-0.7544603368913835,-0.0024290993398515346
2023-02-09,-0.011142573012411353,-0.016922472471223922,-0.002857914963641302,-0.0007129590044201123,13.600000381469727,-0.038230384004330493,-1.0773327032177544,0.00843982073038998
2023-02-10,-0.008869009831037385,-0.010205906715695953,-0.0008012685115119006,0.015887385797793308,13.039999961853027,-0.042048267218124935,-1.3580425081161351,0.0012162679944837883
2023-02-13,0.0021928557092171274,-0.006079725405594646,0.0031356587766148227,-0.020271239034578156,12.75,-0.022490281968690365,-1.4268454279812284,-0.00206709283308457
2023-02-14,0.011383569951155146,0.014711877608285125,-0.008844619206005223,-0.0012277228936168612,13.680000305175781,0.07040366289814007,-0.712315004826611,-0.0048052775756446476
2023-02-15,-0.0002804538554937624,0.0057320735760145345,0.006376504698627658,-0.0023965166367517095,13.449999809265137,-0.016955842635757973,-0.8175774378681271,0.008904589905162998
2023-02-16,0.002769337533076689,0.009191579584130886,-0.0036624970008025505,-0.014387041531443986,12.859999656677246,-0.04485739975429251,-1.128919883409665,0.004785004379327248
2023-02-17,-0.013884689204881605,-0.01795216618546027,0.007050249309804929,0.008397210702701368,12.890000343322754,0.0023301514733850923,-1.0454229867684706,0.00110951785824931
2023-02-20,-0.0027712421722827342,-0.005799640502461699,-0.0066404888250827495,-0.012844844849097958,13.09000015258789,0.015396747992727684,-0.8801588011343348,-0.005094522761127012
2023-02-21,0.0,0.0,0.0006833888802475173,0.008034811830129527,13.380000114440918,0.021912471674577754,-0.6855565160239393,-0.005565979846782634
2023-02-22,-0.020244783973471698,-0.02534286690877158,-0.0021394354843213468,-0.017262685245315615,14.010000228881836,0.04601031343273351,-0.3010320487186123,-0.0010036299610954843
2023-02-23,-0.0015747954856433837,0.0012844273358689376,-0.013514193598919252,-0.005159562106458888,15.59000015258789,0.10685831617128544,0.6618511063592871,-0.015398310946496917
2023-02-24,0.005315278263237728,0.007215546735655383,0.0,-0.0035556087767007133,15.079999923706055,-0.0332603353367044,0.3287443062880414,-0.0024554471223785586
2023-02-27,-0.010593464619774184,-0.017007768044265258,0.012799816645850039,-0.01691312881788382,14.1899995803833,-0.06083189591987564,-0.1408968415719397,-0.002598803690668268
2023-02-28,0.0030682925395522777,0.006302206872446652,-0.0010758349274588514,-0.0033303353677859304,13.880000114440918,-0.022088498276972932,-0.26141704410907424,-0.004194194796816341
2023-03-01,-0.0030406198309477117,-0.0009981826067956556,0.0007873081414376858,-0.007932208565205004,14.020000457763672,0.010035950933523375,-0.039177253225028026,-0.005115779048087727
2023-03-02,-0.004736464203492832,-0.0066616845443599765,0.002582463281266135,0.041275903130930235,13.0,-0.07553555679566792,-0.9870795665874201,0.008456491641293511
2023-03-03,0.0075535937311959735,0.007310978633510221,-0.0006420077781187239,-0.009269437288845316,12.970000267028809,-0.002310338544995662,-0.9687545860003494,-0.007419626196212839
2023-03-06,0.01601874917648306,0.019526310799658674,0.015465935761209576,0.0067360366416172445,12.180000305175781,-0.06284373157930762,-1.708182852813697,0.015606186138582535
2023-03-07,0.0006869307788483012,-0.0011358591619143247,0.011049955307690155,0.0017318323391736382,12.270000457763672,0.007362008693138483,-1.4373450103063117,0.006633473404126094
2023-03-08,-0.015445590479262547,-0.012532243281914846,0.0025246599720486007,-0.003340444337106688,12.270000457763672,0.0,-1.285781905422684,0.0
2023-03-09,0.0014137941356032722,0.003953027693454466,0.004758469855743234,-0.023813951346526464,12.449999809265137,0.014563311560275093,-0.991088771665509,0.0024221155475668
2023-03-10,-0.018631857945482354,-0.020743238713278666,0.006271942047493669,-0.006279120927586091,12.729999542236328,0.02224076901922725,-0.6606337071493852,-0.009325598438082557
2023-03-13,-0.01458396943606664,-0.017748193576544505,-0.016882697580858388,-0.030875691076032274,13.40999984741211,0.05203930930504814,0.044032401132469534,-0.010096462811863625
2023-03-14,-0.001510901840738768,0.004474281960482493,-0.01111218342304656,0.019277398042659762,16.219999313354492,0.19024432043908143,2.454562382169174,-0.014962416687813755
2023-03-15,0.016342388235363665,0.02116280511977392,-0.022194058738630118,-0.023008952189320767,16.219999313354492,0.0,2.042826779457325,-0.006491706128142258
2023-03-16,-0.007005363929353597,0.0005160845538084052,0.00027332226392899633,0.015051819793833108,16.299999237060547,0.004920054652610031,1.8028048268330301,-0.004183422059139645
2023-03-17,0.017409576249031722,0.02446896996526529,-0.008070498494962402,-0.01734303732203246,16.219999313354492,-0.004920054652610078,1.533782754736746,0.0007921148752918237
2023-03-20,-0.011080621273953702,-0.007432901114710537,0.011893902836930396,0.016253424493792495,14.770000457763672,-0.09364687881791507,0.48795536577251236,0.0067155298897271865
2023-03-21,0.008878869635940853,0.0038642609836887463,-0.01430101783178469,-0.026890940534656217,16.010000228881836,0.0806154137687138,1.2037388344278446,-0.006550651968001941
2023-03-22,0.012898647518559103,0.01568463953485547,0.0,0.013489613758854085,15.079999923706055,-0.05984418378427299,0.5490094461551732,0.006986182644570191
2023-03-23,-0.016600248639842885,-0.01616268268931921,0.019148448739832256,0.017126199779810652,14.8100004196167,-0.018066700907487236,0.40452930525274017,0.002592013577443892
2023-03-24,0.0029800838691824228,0.010013182146488225,-0.0017126343391268858,0.023119019883556642,14.489999771118164,-0.02184391607629955,0.21236656652147026,-0.0043822814890137705
2023-03-27,0.005623963084303207,0.0030967804468254624,-0.0012538807650831572,-0.006703884175524421,15.239999771118164,0.050464794703264024,0.673248138588471,-0.007750894050448838
2023-03-28,0.0016455995637670831,-0.004672630457802238,0.0033399812924249034,-0.017627636796130886,15.449999809265137,0.013685455758448845,0.7498098182147492,0.002395965721106003
2023-03-29,-0.0015750832883878866,-0.004493083609321649,0.0015048923552213392,0.011026695575298421,15.100000381469727,-0.02291422191468162,0.48246240725496475,-0.0020036899079230227
2023-03-30,0.014136870775046802,0.017778770369685507,0.013195711620534937,0.0203999110779775,13.630000114440918,-0.10242151497908063,-0.5033877075334591,0.0075810476927372725
2023-03-31,0.005698999199482652,0.007287463245942077,-0.003623340468636821,0.005764265614742992,13.630000114440918,0.0,-0.5342874448002554,0.0
2023-04-03,0.014333327782036555,0.017201757964756384,0.009263067151335685,0.004469681407248954,12.9399995803833,-0.05194999745981423,-1.060987634401889,0.016205182818433635
2023-04-04,0.003692022565802823,-0.0026594159113701617,0.0052168314915977156,0.00044452196339245313,12.59000015258789,-0.02742039646885459,-1.3386665056863867,0.002203867672376198
2023-04-05,-0.005813839745162529,-0.005191711576206571,0.0035154893677836877,-0.006616414176690952,12.59000015258789,0.0,-1.3741447742542339,0.0
2023-04-06,-0.002495481657121423,-0.010734149787020498,-0.016904303120466424,0.0,12.40999984741211,-0.014400273255068175,-1.4992224747146383,0.00909744726853034
2023-04-07,0.0035727731328032467,0.007564934481418325,-0.01232260935546454,0.002788243399862194,11.800000190734863,-0.05040303928536612,-1.8066214035095611,0.002395004471214228
2023-04-10,0.0,0.0,0.0016613535552784929,0.0,11.800000190734863,0.0,-1.6389278979398747,0.0
2023-04-11,0.0009958070170100843,-0.00029782903379337776,0.004182979360365764,0.0,12.270000457763672,0.03905774839478173,-1.210242219877033,0.0014138632460749291
2023-04-12,-4.135333298352082e-05,-0.004352299619061479,0.010429341310553682,0.007548024719074184,11.979999542236328,-0.02391874155372657,-1.2644188130523926,0.005559286811614234
2023-04-13,-0.0041434563234613855,-0.008558885248078312,0.0056897587218517325,-0.008598186621819858,12.270000457763672,0.02391874155372651,-0.9874675595318926,0.005071088231309614
2023-04-14,0.013175510497831548,0.019666431354809274,0.0026412504787430087,0.00170319342300628,11.90999984741211,-0.02977892547490907,-1.132288210019579,0.0008753891763391581
2023-04-17,-0.0020715175845779886,-0.0035241093803996698,0.011880011851249617,0.004625926157083694,11.90999984741211,0.0,-1.0234458663834038,0.0
2023-04-18,0.0033007035826147536,0.0028211157267692354,0.0007475617912268337,0.016673271738759717,12.270000457763672,0.029778925474909103,-0.7040573481425639,-0.00681870678285114
2023-04-19,0.0008548548034659753,-0.0003545347648105111,0.0050390761625687215,-0.006368837869042793,12.079999923706055,-0.01560610983942719,-0.7650475248898896,-0.0026408372714739102
2023-04-20,-8.426554793962826e-05,0.0003142913911959291,-0.001818555505755215,-0.013786758039875256,12.149999618530273,0.005777952198926632,-0.6333590677634655,-0.0023470351496987078
2023-04-21,-0.005970335188311131,-0.008066422335642759,0.001774597210516303,0.0014331478296964245,11.9399995803833,-0.017435065569193425,-0.724006951184951,0.00032342232975522987
2023-04-24,0.0009027812573008861,0.0010691514514271725,-0.0032575356649228258,-0.015874748721715418,11.630000114440918,-0.026306096449957565,-0.9297681039590515,-2.260734499433094e-05
2023-04-25,0.0008512167782723126,-0.0029249512879699134,0.0010199954487352465,-0.005784408688990472,11.670000076293945,0.0034334764653570454,-0.8967549427342958,0.006749146939408538
2023-04-26,-0.01593718381857645,-0.01997351518151025,0.0009281285522709158,-0.01728579837051049,11.520000457763672,-0.012936757831903515,-1.2339429373220974,0.0014557975062981768
2023-04-27,-0.0038485835033448754,0.004666500136623165,-0.007139299492267528,0.007080062057224312,11.649999618530273,0.011221452263352166,-0.9857317493045648,0.002492753268886545
2023-04-28,0.019377193402696356,0.023995446040326135,0.0014491290438081524,0.004192678066238207,11.430000305175781,-0.019064642761264138,-1.5398606017268113,0.005678996739265909
2023-05-01,0.008219331313243467,0.006921974836800036,0.013915112224215483,0.0027326666613020556,10.949999809265137,-0.04290206566246171,-2.426711564496265,0.008335179280697748
2023-05-02,-0.0003861810485107871,-0.0011441030716880713,0.009201237270608762,0.0,10.949999809265137,0.0,-2.0897410799186518,0.0
2023-05-03,-0.011653906680571788,-0.010874782924142791,0.001193166159526167,0.0019704665981867798,11.899999618530273,0.08319892921740296,0.18879579045661737,0.004564732669242972
2023-05-04,-0.007022908054892971,-0.00457812581802915,0.0,-0.011841309307835522,11.84000015258789,-0.00505472571785329,0.11716270835569292,-0.003190111363585117
2023-05-05,-0.007244913455062742,-0.004912509840672809,0.0,0.012589502486658227,11.729999542236328,-0.009334018703002964,-0.1662978630170789,0.009131894646700034
2023-05-08,0.018306166381879797,0.022231464425657994,0.0,0.005029260812406871,12.300000190734863,0.04744965424492379,1.2289415314237977,-0.010285117822267788
2023-05-09,0.0004520264848820656,0.0017564495567712402,-0.007161487474567143,0.012279768811756122,12.640000343322754,0.027267137995050192,1.9023810844660214,0.010756068652657526
2023-05-10,-0.004589938949059595,-0.006332369330851736,0.010067995528449353,-0.02138527385046291,12.680000305175781,0.003159557196248903,1.7499298652173865,8.479678637020549e-05
2023-05-11,0.004473942241914432,0.010364437760741167,-0.004134011712938892,-0.0053182788109377484,13.079999923706055,0.03105836711961193,2.206090338711565,0.0026872067245805376
2023-05-12,-0.0016980648897067581,0.001791709881001504,0.00015591764320865522,-0.0009320185816698832,13.220000267028809,0.010646514426208722,2.054199257481256,-0.0009887229108728535
2023-05-15,-0.0015845615894390477,-0.003556586585505612,0.008940672461563602,-0.005920554816817761,12.850000381469727,-0.028387013594802463,1.3000239218811906,0.0009724068345624825
2023-05-16,0.002953797680316935,0.006529020284479243,0.008067162687943656,0.01736936451135619,13.170000076293945,0.024597680520611512,1.6102544695849688,0.004578622613795238
2023-05-17,-0.006398107681917463,-0.0017937452820989302,0.00728615401591347,0.00035640806176302444,13.289999961853027,0.009070348306602373,1.5761634573202858,-0.0061250587396132535
2023-05-18,0.011820688622071574,0.0126811324585215,0.00836220783178476,-0.02112836053441419,13.109999656677246,-0.013636598267047328,1.2137417214047004,-0.005744738948538704
2023-05-19,0.009400723063727155,0.014948586407163582,0.01583548775450404,0.008485107405303631,12.800000190734863,-0.02393008576102246,0.7445771887520436,-0.0028531199312594804
2023-05-22,-0.0014469138806754414,-0.002441297634751779,0.007638069626373304,-0.014124537053683757,12.300000190734863,-0.03984590794146141,0.060063407720943304,0.004043187469679982
2023-05-23,0.00015502267980239146,0.004955341242114324,0.008998200744895645,0.01163350391145093,12.569999694824219,0.02171372043877946,0.35840909995518777,0.0060792457091855085
2023-05-24,-0.011285468768284297,-0.012699832981432724,-0.00415994263732716,-0.012627300700533022,12.609999656677246,0.0031771244265476417,0.34849087722355737,0.0018329197446846867
2023-05-25,-0.007345512678305211,-0.006076412053298278,-0.008925686738269373,-0.016360592317286295,13.109999656677246,0.03888514883715674,0.9299504800759579,-0.003417628155656871
2023-05-26,0.008719456079011883,0.0169909229012292,0.0038530896952609613,-0.019492534418485287,12.520000457763672,-0.04604786935320963,0.05598566178356321,0.0019532029433287895
2023-05-29,0.012964680931640788,0.02162606379505821,0.0037324885346541243,0.0,11.899999618530273,-0.050789034173341775,-1.023206833855822,0.009679423693686186
2023-05-30,0.0,0.0,0.010208593347258557,-0.010499876241723672,12.300000190734863,0.03306090982406745,-0.5990996369034515,0.005353443226476252
2023-05-31,1.660313066576836e-05,0.0032115647140261603,0.003024891173990195,0.002405043598743892,12.010000228881836,-0.023859622735774112,-1.2158955100785203,0.0018907797884415813
2023-06-01,-0.006127358186214099,-0.0063299664597993525,-0.014153476801977042,-0.01963187059771592,11.970000267028809,-0.003336113271444255,-1.3388473403304166,-0.005351312266430236
2023-06-02,0.009806215085853812,0.012727834151334726,0.008386449465125958,-0.0009524726750244378,11.600000381469727,-0.03139841088041298,-2.044559662287199,-0.0025201353688439534
2023-06-05,0.014429812390107408,0.010613598166370145,0.012005810343095205,0.03945044426414383,11.130000114440918,-0.04136095542798335,-2.403851177964998,0.002503906967370625
2023-06-06,-0.002005591490657713,-0.0008568008385588568,0.021751439164993704,0.008332525798235199,11.140000343322754,0.0008980897483998642,-1.9959182988400983,0.0032186023111129003
2023-06-07,0.002351130233850576,0.003545653830854357,0.00894106058692083,-0.0004826610430488989,11.380000114440918,0.021315173436448235,-1.449365534079218,0.00027695595857881204
2023-06-08,-0.003819293926420617,-0.013003287629283109,-0.01841201592875538,0.007964350248097609,11.4399995803833,0.005258510517365191,-1.2266931407619588,0.006826497990157328
2023-06-09,0.00616957160752325,0.010144490496863164,-0.008574379060420299,0.0024476403283466876,11.260000228881836,-0.015859306233342047,-1.332368090747437,-0.004916887367083021
2023-06-12,0.0011474010230505239,0.001556373052427456,0.019526051475909606,0.004692258541746024,11.119999885559082,-0.012511364507540972,-1.3609510781816636,-0.003825505177262602
2023-06-13,0.00927797498175416,0.01517785368627771,0.005218937477408182,0.0007403842149739739,11.25,0.011622850119442326,-1.0824602505100236,0.0020503013499982166
2023-06-14,0.006908570725908898,0.008241171164448882,0.01786525072473324,0.006017085712787047,11.109999656677246,-0.012522555901029096,-1.1805763816300794,0.00614458574708609
2023-06-15,0.0008190899801265841,0.003908868624796756,0.014545224972082918,-0.005805331735897277,11.15999984741211,0.004490370531014703,-1.0249542466572883,0.002121582036807868
2023-06-16,0.012104580493589997,0.011407918830738764,-0.0005055716493077928,0.021434485670826196,11.079999923706055,-0.007194268847012137,-1.0490802659899725,-0.0036214536561356998
2023-06-19,-0.0036783764677510893,-0.006788659887555545,0.006566021543037965,0.010607222064236876,10.84000015258789,-0.02189866434552886,-1.277536958264976,0.007351956368470602
2023-06-20,0.0,0.0,-0.01000824586093791,-0.006381404119426195,11.229999542236328,0.0353457178999064,-0.6047174130770594,-0.003754557931873424
2023-06-21,-0.004746353835236048,-0.0016288622361871976,0.0005538785712834741,-0.015476562633517958,11.130000114440918,-0.008944552418123733,-0.6886623710328751,0.0032603966930515953
2023-06-22,-0.005259086366925201,-0.012152740014743075,0.0055621171866697666,-0.020025198028497386,11.289999961853027,0.014273199213086011,-0.3356013194196497,0.0021314905059401927
2023-06-23,0.0037039303873345254,0.009465375122207966,-0.00928377787258327,0.0,11.550000190734863,0.022768078698901156,0.40847498290907985,-0.004549778379793411
2023-06-26,-0.007688288056502158,-0.010182601644694407,-0.014636629432637847,-0.01723440086402437,11.239999771118164,-0.027206629379251227,-0.33494930848112914,-0.005649543898520234
2023-06-27,-0.004496934363132171,-0.011684753957263528,-0.002526820951194239,-0.00508649782855176,11.399999618530273,0.014134497835800324,0.289532683999659,0.0013758829522746805
2023-06-28,0.01139073352418076,0.016354235105267578,-0.004919921103935955,0.018660472844518074,10.779999732971191,-0.05592078122810321,-1.8079497009181533,0.006729211402828641
2023-06-29,-0.0003541393883898215,0.002658086806941778,0.019950002235872098,0.0012484244049807763,10.890000343322754,0.01015242776120307,-1.449065287180299,0.008187463868637099
2023-06-30,0.00446356811449,-3.089582739162327e-05,0.0012088959692558247,-0.012475302081170342,10.890000343322754,0.0,-1.3532375449423972,0.0
2023-07-03,0.0121943502618858,0.014360745624171794,-0.0013580069380442713,-0.0009473878503009066,10.800000190734863,-0.008298816680482966,-1.5908848269870928,0.011370386219451868
2023-07-04,0.0011699930926736418,0.002090197024492344,0.01685935087641736,0.020415640232007533,11.539999961853027,0.06627310598351392,1.5713247240384702,0.006933003527425256
2023-07-05,0.0,0.0,-0.00984911331862542,0.00563449062676902,11.699999809265137,0.013769567727261917,1.9753171784135097,0.0034330468644171055
2023-07-06,-0.0019702580976127164,-0.0018196729568232474,-0.0025110493221233697,-0.015849283040145417,11.880000114440918,0.01526749806598757,2.250041538779893,0.0004898485434720244
2023-07-07,-0.007954061175894762,-0.008198627743426367,-0.01711325930449109,-0.03067602104431941,11.84000015258789,-0.003372681224222435,1.8251155662861167,0.005080291021865595
2023-07-10,-0.002869212795733482,-0.0013401957734218836,-0.01180465252915526,-0.009070914868020023,11.529999732971191,-0.02653133122186327,0.8139057132763452,-0.008524585713268293
2023-07-11,0.002402138610626312,0.001810909653066109,-0.0061534769539040345,0.006189200643882528,11.460000038146973,-0.006089596506187349,0.5691757089936618,0.0012458539412885826
2023-07-12,0.006719583998254874,0.005481266469092892,0.0004298535343022667,0.009699136535862402,11.010000228881836,-0.04005874309217031,-0.7363108877062691,0.004304651710725516
2023-07-13,0.007383905235389679,0.011435219167263116,-0.008095157032980083,0.010720516503121566,10.9399995803833,-0.006378212885483117,-0.8907028874114473,-0.00283845407345589
2023-07-14,0.008434482989627111,0.015654609250178142,0.01477268360749288,0.025630810224373888,10.9399995803833,0.0,-0.8584200225952378,0.0015180775225879406
2023-07-17,-0.001024932196907484,-0.0017605752149814633,-0.0008662261622022006,0.0032586710841376303,10.680000305175781,-0.024052896531086443,-1.5217230763481615,0.007735121594226721
2023-07-18,0.0038479695744204137,0.00925650095096097,0.0,0.0,11.319999694824219,0.058198183709485596,0.21730070788547476,0.007482946045497489
2023-07-19,0.007092066941428338,0.00760107243221098,0.003163464809654001,-0.02071704449666413,11.710000038146973,0.033872135051221386,1.1611390460798072,0.0019158704007220429
2023-07-20,0.002355134827233639,0.0003050943743141468,0.012299928899908405,-0.003340189792162788,11.600000381469727,-0.00943804986962702,0.8149734090583762,0.00423928389630214
2023-07-21,-0.006779827396257691,-0.020739390705699568,-0.01240367974553177,-0.0012825135844631726,11.789999961853027,0.016246580316103564,1.2364883817415329,0.007334449485705515
2023-07-24,0.0003240420146130911,-0.0021711192088946715,-0.00574953953000951,0.007748856090788931,11.489999771118164,-0.025774639373169306,0.45041352099063403,-0.011788954585924888
2023-07-25,0.004026038496874852,0.0018553931015154322,0.01220500642365994,-0.021573311076749938,11.649999618530273,0.013829075326952489,0.8047985722155524,-0.0036862180542648424
2023-07-26,0.0028107195758387046,0.006076545848761675,-0.0005637416871792256,0.04022582766909397,10.239999771118164,-0.12900455000790675,-2.2940779727416154,0.00041928243166748923
2023-07-27,-0.00015545097867591856,-0.0012223682025672969,-0.0004336568592991095,-0.0035701370365080268,10.460000038146973,0.021256865024095333,-1.6637901933726151,0.0049520574860006375
2023-07-28,-0.006445393055197076,-0.005477449338194084,0.006797525010879735,0.014048379640101928,10.510000228881836,0.004768744382674104,-1.455539691350597,-0.006004368496797154
2023-07-31,0.009829375810433848,0.018793655065515634,-0.004019164664211202,0.014028619545939851,10.140000343322754,-0.03583917464509285,-1.9270085320836967,-0.0007047080421790248
2023-08-01,0.0014676354365687912,0.002048614127366774,0.012527972240113532,0.00811990341033907,10.40999984741211,0.02627883594776256,-1.2930243806316903,0.005469577389253641
2023-08-02,-0.0026686453076827116,-0.004338779250386785,0.009133292872419143,-0.0033834012508912282,10.279999732971191,-0.012566633917605183,-1.3532998424891427,-0.0010256449710540406
2023-08-03,-0.013936200638336184,-0.02197462537127946,-0.02323583212546503,-0.024982681402134492,11.279999732971191,0.09283098834569214,0.37592106016180843,-0.010545154493387934
2023-08-04,-0.0025512254502915274,-0.0009830942849843496,-0.016909167594528023,-0.004957177910497767,11.1899995803833,-0.008010737572570906,0.2902604029660033,-0.007448355676119346
2023-08-07,-0.0053141693739379705,-0.003622635897704046,0.001040237782985626,0.006087841807599242,10.569999694824219,-0.05700071381431001,-0.7627557439606044,0.006959118337332752
2023-08-08,0.008983618964856572,0.006103893165694263,0.001918173630601209,-7.886995453173084e-05,11.100000381469727,0.0489253716746649,0.2531398029869484,0.004105960861445235
2023-08-09,-0.004227205100058866,-0.00789710915259367,0.0037977766032462387,-0.018271732914002164,11.329999923706055,0.020508925621185694,0.6483463777624787,-0.0013506471779916257
2023-08-10,-0.007063619102045116,-0.011758360733579843,-0.005356304168039222,0.0032193134401228983,11.140000343322754,-0.016911802988059537,0.27573192166540095,0.0031477485221408875
2023-08-11,0.00025068252108086326,0.0011631973230925396,0.008328085297360465,0.00011588569664837281,11.399999618530273,0.023071056620136435,0.7060127857558836,-0.004566679886024027
2023-08-14,-0.0010702648992294865,-0.006802872509670812,0.0,-0.00903214572859703,11.520000457763672,0.010471373065981672,0.8408608922662822,-0.005891456761763215
2023-08-15,0.005734004879419051,0.01046045545564118,-0.012822658468049981,-0.01593950321033595,12.0,0.040821954783826074,1.5465852027728484,0.0003216439248586792
2023-08-16,-0.011618139396096483,-0.011472323526823919,0.005567162337129748,-0.010303566300042904,12.0,0.0,1.473478923534551,0.0
