Date,Nifty_ROD_Return,Nifty_Up,Nifty_Gap,Nifty_Morning_Ret,SP500_Overnight_Ret,Nasdaq_Overnight_Ret,Nikkei_Overnight_Ret,HangSeng_Overnight_Ret,VIX_Level,VIX_Change,VIX_Zscore_20d,Prev_Day_Nifty_Ret
2022-02-01,0.005439062621273851,1,0.28806616203484575,0.10309255699000142,0.0187098262229844,0.033512741839825,0.0105974270422829,0.010651303503988,21.950000762939453,0.0586334371509402,1.5959107122910756,0.0138148518554594
2022-02-02,0.0030243991305475143,1,0.1039066083247799,0.15553275421698853,0.006839560348317,0.0074246869517407,0.0028291197855501,0.0,19.979999542236328,-0.0940354239699289,0.5671479534279239,0.0135753748226512
2022-02-03,-0.006398462092551241,0,-0.14273793556807599,-0.12864221416481197,0.0093784004483244,0.0049750432579461,0.0166677290604411,0.0,18.649999618530277,-0.068885624673629,-0.1381829743739228,0.011491556994747
2022-02-04,-0.006166807411422062,0,-0.08962463573490634,-0.10067350757004401,-0.0246934717201206,-0.0380822413903587,-0.0106724716119659,0.0,19.15999984741211,0.0269786389431536,0.0927799209979455,-0.0124392969118211
2022-02-07,-0.005782569562679063,0,-0.0875390873794179,-0.29647763990977954,0.0051436784398636,0.0156696764753863,0.0072668557247291,0.0318795182459419,18.899999618530277,-0.0136628626968239,-0.0753205682826763,-0.0025030125821506
2022-02-08,0.0065994367766016105,1,0.03155792939929172,-0.630304120577137,-0.0037085809278284,-0.0058576522250234,-0.0069894261459747,0.0002547856361413,20.440000534057617,0.0783318895815537,0.656857549281801,-0.0174321742274954
2022-02-09,0.005876487743758696,1,0.1079944788074756,0.061672434521859235,0.0083661134666343,0.0126750730745366,0.0013074703982962,-0.0102256237542122,19.68000030517578,-0.0378908843325601,0.2127401456450899,0.0030829404762161
2022-02-10,0.00016751093480706913,1,0.009033255112008262,-0.0333518348433524,0.0144128420792647,0.020633242048742,0.0107666364141749,0.0203630017870463,18.559999465942383,-0.0585942085476086,-0.4301157577809132,0.0113475249468573
2022-02-11,-0.005233473235916348,0,-0.488122955669531,-0.2830405288948367,-0.018281824485056,-0.0212541384029505,0.0042047621202393,0.0037930153801681,17.709999084472656,-0.0468792984841593,-0.955375412709362,0.00810099920504
2022-02-14,-0.020506112437878917,0,-1.0537666373088008,0.06951730753033109,-0.0191516826380865,-0.0282030501264568,0.0,-0.0007099777408187,18.68000030517578,0.0533240490384911,-0.5002543526786615,-0.0132132081342731
2022-02-15,0.0293207748575344,1,0.05344831256647159,-0.38613191038913797,-0.0038479907556283,-1.671149028291235e-05,-0.022510587919766,-0.0141557955887908,22.979999542236328,0.2071708033627896,1.8737085567510845,-0.0310946906967536
2022-02-16,-0.007187329321932327,0,0.1485261838616136,-0.10031626582956886,0.0156437176460641,0.0249802716971166,-0.0079489256359272,-0.0082130908207092,20.61000061035156,-0.1088478279838112,0.401859149665175,0.0298103496144214
2022-02-17,-0.0036218495941220475,0,0.10404328189412264,-0.21742713269945024,0.0008808197202838,-0.001108831507179,0.021913604902611,0.0148017915698048,20.59000015258789,-0.0009708960662332,0.319220434605902,-0.0017447910238332
2022-02-18,-0.004692219379839582,0,-0.3126082552423825,0.05583289698065024,-0.0214005041369366,-0.0292663323890697,-0.0083203130684611,0.0029839104821444,22.01000022888184,0.0666913774868886,1.1297941757707788,-0.0010165312120177
2022-02-21,-0.003631562078037776,0,-0.31169567463563497,-0.2191004955409067,-0.0071919616638663,-0.0123713819041659,-0.0040768689176749,-0.0189359910829577,22.170000076293945,0.0072431211321714,1.115154755837162,-0.0016366742405402
2022-02-22,0.006885789136654719,1,-1.1674047690063445,0.3643138522636351,0.0,0.0,-0.0078175368440735,-0.0065009646267363,22.899999618530277,0.0323968668325924,1.5855768864812505,-0.0040397055923562
2022-02-23,-0.0037340813341039834,0,0.1761237399564639,0.04858751399258885,-0.010194735435016,-0.0123695092126878,-0.0172888725066889,-0.0272639807622401,26.65999984741211,0.1520274151249586,2.875193567743972,-0.0066737863209561
2022-02-24,-0.024319011664392477,0,-1.6146207595341608,-0.014470532711022442,-0.0185837357487884,-0.0260455443244121,0.0,0.005946540051789,24.540000915527344,-0.0828598324367684,1.6363927773997358,-0.001695145363
2022-02-25,-0.0028333478630296165,0,0.6487839827053549,0.8123765589721375,0.014846105252724,0.0329023902190326,-0.0182677776612278,-0.0325926086921181,31.979999542236328,0.2648062165014297,3.1619458845767894,-0.0489602690308219
2022-02-28,0.013775885681003379,1,-0.42018185400539176,0.1679926250129341,0.0221260805512657,0.0162716020298047,0.0192839350032819,-0.0058850428773665,26.739999771118164,-0.1789501299774801,1.415307602914885,0.0249478581682029
2022-03-02,0.00039937637452250465,1,-0.39275934177917937,0.16060640713952015,-0.015594467786613,-0.0160494245664628,0.0119128713234026,0.0021414717297242,28.56999969482422,0.0,1.4891663626210618,0.0
2022-03-03,-0.008920518980178024,0,0.34231821854591965,-0.31797329558682147,0.0184710467806521,0.016094447376489,-0.0169692462626571,-0.0185255346731915,29.229999542236328,0.0228383579014109,1.4648594180292305,-0.0112547306669936
2022-03-04,-0.00239105270119013,0,-0.36922428167599086,-0.5058912033784682,-0.0052685207442456,-0.015689542480677,0.0069563880672622,0.0055084474124515,28.15999984741211,-0.0372930375911686,1.0939473553886292,-0.0065187783706088
2022-03-07,0.00713277979763274,1,-0.8346477992423187,-0.4520484662711974,-0.0079656845430019,-0.01672206226662,-0.0225187588560128,-0.0253345748060427,27.959999084472656,-0.0071276412498111,0.9481448995161824,-0.0154355495239856
2022-03-08,0.008356813844238349,1,-0.11922085249144265,0.18228639286500303,-0.0299625868144164,-0.0369130861665044,-0.0298443195346837,-0.0394651117955689,29.32999992370605,0.0478359957667075,1.1448734091453918,-0.0238078559614201
2022-03-09,0.009456271964771302,1,0.1842299182677577,0.028928613881305045,-0.007260043975698,-0.0027635584486704,-0.0172146074753179,-0.0139522733267275,28.59000015258789,-0.0255538687168066,0.8810382495507085,0.0094301723362427
2022-03-10,-0.007647757269158526,0,0.6453158245315246,0.006604458894727252,0.0253735981221411,0.0353188789566538,-0.0029659556463277,-0.0066753692672976,27.46999931335449,-0.0399625365603414,0.5437307972188663,0.0205144230156611
2022-03-11,0.007285303159358813,1,-0.15809505217390468,0.0109938859763703,-0.0043010499202472,-0.009519679045179,0.0386047164094918,0.0126476474408761,25.57999992370605,-0.0712836819428518,-0.023701433214995,0.015152013456311
2022-03-14,0.006334912358704815,1,-0.0678603518814227,-0.2294657239104709,-0.0130462789332381,-0.0220346891128951,-0.0207515058353904,-0.016237703868893,25.350000381469727,-0.0090320480828268,-0.2005799689562179,0.0021398626113986
2022-03-15,-0.013963581420944022,0,0.003399531264801562,0.0719360952269904,-0.0074486750955333,-0.0206567455950173,0.0057487182214433,-0.0510085598330888,25.68000030517578,0.012933745620245,-0.1437853243860778,0.0143786943723374
2022-03-16,0.0072179969453874575,1,0.3337719827073953,0.03813856040078826,0.0211826297241449,0.0287840236422664,0.0015252740211884,-0.0588668483015881,26.729999542236328,0.0400740223198103,0.1004538495730226,-0.0124233072084706
2022-03-17,0.002445649352920206,1,0.3314317633318689,0.12885724308826105,0.0221369216483934,0.036989363367493,0.0162610341710265,0.0869278326490411,24.1200008392334,-0.1027451063722908,-0.960770328039689,0.018571576221107
2022-03-21,-0.00920816052589295,0,0.10308993905692239,-0.17323601697219254,0.0115948144118881,0.0202895777656986,0.006527248945622,-0.0041399528876579,22.61000061035156,0.0,-1.619211310388776,0.0
2022-03-22,0.014987987875727896,1,-0.07280987737033853,-0.4435322864728874,-0.0004347548543014,-0.00399389569687,0.0,-0.0089629399101472,24.6200008392334,0.0851668415591325,-0.8903983245650422,-0.009850560325581
2022-03-23,-0.005077669643428586,0,0.12715514529704708,-0.10157045211837608,0.0112406995540742,0.0193484863854215,0.0146780948809708,0.0309897153377279,24.06999969482422,-0.0225929157274698,-1.0337803808369448,0.0114949029834435
2022-03-24,0.0003164263576576669,1,-0.23504570365857994,0.20320396915954234,-0.0123486302524952,-0.0132867648676877,0.0295348190712648,0.0120246945601396,24.75,0.0278592498983968,-0.7657014800917032,-0.0040420937201906
2022-03-25,-0.002811528817378619,0,0.09098023856120453,-0.17734504250574304,0.014242012281618,0.0191537495196098,0.0025015072655685,-0.0094391050530173,23.93000030517578,-0.033692574341564,-1.053744597864483,-0.0013287761390126
2022-03-28,0.007094647908323809,1,0.01588838485027366,-0.45561584634467533,0.0050533807042376,-0.0015895019796491,0.0014023840601666,-0.0249636030847109,23.43000030517578,-0.0211156491284297,-1.1624433971460228,-0.0040580988470762
2022-03-29,0.0005050517491435802,1,0.08114746991654152,0.08942610855275483,0.0071195510200425,0.0130137359898463,-0.0073430717635888,0.013000452703161,22.61000061035156,-0.0356249522600657,-1.3653720199614243,0.0040145508462854
2022-03-30,-0.0015428701608311579,0,0.2191217363728176,0.013321281260771704,0.012182044101391,0.0182744316213145,0.010980521456373,0.0111280983795547,21.299999237060547,-0.0596852763880146,-1.6969161503749943,0.0059802697624021
2022-03-31,-0.0013521465868671129,0,-0.009961744063100497,0.0300738416568434,-0.0063135889990887,-0.0122065152992135,-0.0080018636801577,0.0137864855732051,20.61000061035156,-0.0329306123799171,-1.767221390053937,0.0099329698927592
2022-04-01,0.005152701183904173,1,-0.08345527628792403,0.45458916216620815,-0.0157763352268817,-0.0154733319116163,-0.0073706753838535,-0.0106347666884719,20.559999465942383,-0.0024290099053089,-1.5898898811760638,-0.0019163121157625
2022-04-04,0.006918320613635853,1,0.09847328681578388,0.18456520126066708,0.003404420961463,0.0028776398376052,-0.0056030593245083,0.0019393585706312,18.43000030517578,-0.1093676263710247,-2.0624621709653512,0.0117091448747648
2022-04-05,0.0019357536718222104,1,0.10657332822752887,0.05376673499324231,0.0080583825321336,0.0188273489170917,0.0025446625887896,0.0207793928091941,17.90999984741211,-0.0286205806874574,-2.0103478091190303,0.0214403456403388
2022-04-06,0.0003696402902215091,1,-0.2888344264961399,0.1809549813485302,-0.0126311590740053,-0.0228553697433809,0.0018553908886847,0.0,18.489999771118164,0.0318708254674342,-1.650979695200955,-0.0053317463281753
2022-04-07,-0.007164665490675761,0,-0.1258562708556598,0.04557928471487608,-0.0097644339124797,-0.0224513555147712,-0.0158760436702351,-0.0189222442831412,19.020000457763672,0.0282610481643835,-1.3383326413563017,-0.0083741458125089
2022-04-08,0.004806194779469653,1,0.1251159915821792,0.053643549145816226,0.0042443655520372,0.0006103401565218,-0.0170262254257582,-0.0123739175515831,19.0,-0.001052102018294,-1.2138714378048632,-0.0094845778489411
2022-04-11,0.001055746303847349,1,-0.06664075390666427,0.0005346013442355511,-0.0026545466755523,-0.0134961322358961,0.0036095298132157,0.0028858933957831,17.690000534057617,-0.0714394408049438,-1.508504682256106,0.0081752507766337
2022-04-12,0.0005843993137350788,1,-0.23467563964218677,-0.7015608961981877,-0.0170213345846961,-0.0220515870913131,-0.0061062977864998,-0.0308150751421978,18.270000457763672,0.0322608570839012,-1.1835668298130415,-0.0061704963921376
2022-04-13,-0.0023713589491894684,0,0.09175493186893618,-0.09417202200162081,-0.0034233005304522,-0.003016008617351,-0.0183064216057856,0.0052121806917434,18.15999984741211,-0.0060390306746676,-1.1470112431077624,-0.0082174818512636
2022-04-18,0.0032999834101728664,1,-0.5379174716896148,-0.12987077447542342,0.0,0.0,-0.0029046467202799,0.0,17.790000915527344,0.0,-0.9550935972789588,0.0
2022-04-19,-0.02802648417441717,0,0.240906840589592,-0.0262787606735328,-0.0002048892724065,-0.0014030971518028,-0.010891283064312,0.0,19.34000015258789,0.0835389447741299,-0.2894492648990762,-0.0174322506303487
2022-04-20,-0.001447227435691251,0,0.11373974964016573,0.20699297825382837,0.0159300447493866,0.0213201594425748,0.0068933839165609,-0.0230500572206505,19.770000457763672,0.0219901624220804,-0.0275358612971834,-0.0125982039716312
2022-04-21,0.005201903734376912,1,0.19351949688126982,0.11270447975157515,-0.0006186664061825,-0.0123069925737376,0.0085885082512624,-0.003959263397903,18.670000076293945,-0.057247698696908,-0.4418626137127964,0.0104356037788649
2022-04-22,-0.0077591852826985625,0,-0.4695016253687437,0.1323029023618457,-0.014862855551311,-0.0209127977597404,0.0122406263472009,-0.012609767022639,17.850000381469727,-0.0449144320435762,-0.8208946196153436,0.0148311509927678
2022-04-25,-0.002248166983557553,0,-0.714796997085462,-0.32169581751806003,-0.0281320763773669,-0.0257845544342047,-0.016385823713899,-0.0021152180682588,18.350000381469727,0.0276260656926192,-0.456726563202081,-0.0127676127989613
2022-04-26,0.004426594028223643,1,0.3993134657408986,0.15828399171377552,0.0056817651441118,0.0128123309466504,-0.0191632836271233,-0.0379813776588451,21.26000022888184,0.1471977883905255,1.980721964864596,-0.0127763942010033
2022-04-27,0.0029268510413953197,1,-0.49746173461380416,-0.20748896121427418,-0.0285500089285977,-0.0403347462276043,0.0041031491212956,0.0032846482325549,19.190000534057617,-0.1024380458300415,0.3735686729804319,0.0144551408404643
2022-04-28,0.009172072395794281,1,0.3299628144779066,-0.44494022654372667,0.0020958490249645,-0.000144961633507,-0.0118101867965968,0.0005841587369632,20.61000061035156,0.071387086667104,1.7233581017057062,-0.0094862965799431
2022-04-29,-0.01092426865321946,0,0.09666429526073494,-0.10038011083880248,0.0244456553408321,0.0301752899939655,0.017330145112021,0.0163996618042785,19.3799991607666,-0.0615348613581856,0.6561351599735946,0.0120555478734457
2022-05-02,-0.0007089558628870795,0,-0.5449924364842118,0.15704399464022356,-0.0369591597846941,-0.0426063810965684,0.0,0.0393237990290231,19.420000076293945,0.002061903633284,0.6407931826717584,-0.0082975702003302
2022-05-04,-0.01670712494133127,0,0.0596166308956733,-0.48502977211618836,0.0048254650753595,0.0022103975769239,0.0,0.000592539500835,20.280000686645508,0.0,1.2148040551935966,0.0
2022-05-05,-0.01147518040122329,0,0.3292943672657729,0.11178928156795064,0.0294252215573258,0.0314261871034161,0.0,-0.0110729407056866,21.8799991607666,0.0759377266163499,2.21319622353564,-0.0232033101901817
2022-05-06,0.002534209701171441,1,-0.998054255987265,-0.2063537332296603,-0.036300677564099,-0.0512061723369454,0.0,-0.0036540513945507,20.290000915527344,-0.0754447402377723,0.859674492254882,0.0003028023644061
2022-05-09,-0.003137196120463376,0,-0.5702351398023712,-0.16684226174417466,-0.0056903844139527,-0.0141468955405151,0.0068756891263113,-0.0388053318255255,21.25,0.0462286964106066,1.448230829868796,-0.016402205362178
2022-05-10,-0.015125564301166987,0,-0.2440275548629261,0.09747605570714776,-0.0325615195396041,-0.0438821773612238,-0.025664705198281,0.0,22.030000686645508,0.0360482966124821,1.7702513314022903,-0.0066885009232451
2022-05-11,0.006481375721119533,1,-0.036967513688828856,-0.5715638134901676,0.0024548817604092,0.009795918759569,-0.0058011426535809,-0.0185833752684931,22.299999237060547,0.012181452270633,1.7111941690342138,-0.0037981728230063
2022-05-12,-0.0035357196778723387,0,-0.6310101685982357,-0.4944083877161721,-0.0166002320956977,-0.032331717549636,0.0017770282613088,0.0096751529091109,22.799999237060547,0.0221738582445968,1.7965644066059927,-0.0045021126418402
2022-05-13,-0.01305983078072186,0,0.42030880205459964,0.19376695077263573,-0.0012968049941124,0.0005911297635777,-0.0178949653823524,-0.0226629511572445,24.270000457763672,0.0624805361016687,2.279223599380704,-0.0224621478725792
2022-05-16,0.0015256842208163095,1,0.12239858885725421,0.1706227820771736,0.0235892679568694,0.0374604370568807,0.0260258808877305,0.0263987551121466,23.489999771118164,-0.0326662496727841,1.6357031735921972,-0.0016365617019766
2022-05-17,0.014703204815347787,1,0.13602002595215557,0.20944102015007068,-0.0039542085177224,-0.0121197353002613,0.0045078345011477,0.0025818193700158,24.530000686645508,0.0433220973354463,1.8937175925990613,0.003803986233609
2022-05-18,-0.006907241393249235,0,0.03699007941483622,0.11653215895871755,0.0199689195814626,0.0272123426715729,0.0042362775298374,0.0321736590705891,22.739999771118164,-0.0757714080052432,0.8732977987791447,0.0259814752129634
2022-05-19,-0.005988134340537321,0,-1.1245503643890176,0.07681635498279595,-0.0412338092912488,-0.0484115490902635,0.0093875904397203,0.0020248737395271,22.299999237060547,-0.0195388340036847,0.5725088780514829,-0.0011692453072036
2022-05-20,0.002875034864047217,1,0.4734266078722489,0.26530430868243504,-0.0058508647773478,-0.0026001545007437,-0.0190709535959139,-0.0256901230525214,24.559999465942383,0.0965324372803834,1.6283501885550016,-0.0268910708974037
2022-05-23,-0.009641073173043647,0,0.004026478234950322,0.08507254832818602,0.0001461310919903,-0.0029793544332796,0.0126526952708569,0.0292180888527533,23.100000381469727,-0.0612864474923357,0.7624583215754916,0.0284815608605715
2022-05-24,-0.004714643991931743,0,-0.008491187838572885,-0.35726675037012945,0.0183849954120607,0.0157845378531419,0.009768873878992,-0.0120028576951343,23.399999618530277,0.0129033720199418,0.859734189233484,-0.0031680351601504
2022-05-25,-0.012074962070559216,0,-0.009087973265837986,-0.4169580525725658,-0.008153950903558,-0.0237574914970164,-0.0094281817755797,-0.0176417529343902,25.63999938964844,0.0914176021862754,1.8898383001521035,-0.0055380610571896
2022-05-26,0.030771313697669573,1,0.02564767286394813,-0.728488086278936,0.0094063856489315,0.0150043442620538,-0.0026331734187894,0.0029376869755603,25.280000686645508,-0.0141400118075393,1.4949276311636002,-0.0061802778185587
2022-05-27,0.0023543189518047893,1,0.18627814261730202,0.05077070386946551,0.0196881660077208,0.0264011019049358,-0.002738639911448,-0.0027338697867347,22.71999931335449,-0.1067680328093898,0.0528481496320013,0.0089670627708302
2022-05-30,0.0050503345323788884,1,0.2750548948868851,0.3750547392185001,0.024441130195822,0.0327176540102322,0.0066249117599704,0.028480703951019,21.479999542236328,-0.0561233153013709,-0.7838650506865483,0.0112107710150345
2022-05-31,-0.0015411042206193014,0,-0.1862572470003474,0.2526361823911847,0.0,0.0,0.0217086256862203,0.020400380570301,19.979999542236328,-0.0723904980201933,-1.687436604360844,0.018716945110386
2022-06-01,-0.004280347559985317,0,-0.07346459131046147,0.049553690723182386,-0.0062941351936669,-0.004108643405132,-0.0032801554877944,0.0136944075116009,20.479999542236328,0.0247170275102524,-1.3983973420379578,-0.00462310407988
2022-06-02,0.004938099976565988,1,-0.19465727462995477,-0.011378299270804408,-0.0075109050411554,-0.0072213497489605,0.006507050902587,-0.0056314536634004,20.850000381469727,0.0179051887211554,-1.105370601166562,-0.0037333670564133
2022-06-03,-0.010923310398491926,0,0.15290272446429212,-0.44676527955753986,0.0182632254155451,0.0265274615170757,-0.0016040952887553,-0.01004365715236,20.31999969482422,-0.0257483588489325,-1.4293443002413793,0.0063498022602603
2022-06-06,0.005367307156213555,1,-0.19409466184137505,-0.30569315000983915,-0.016482405609817,-0.0250053749244478,0.0126032156695704,0.0,19.979999542236328,-0.0168738573824753,-1.5228728782704108,-0.0026315095876877
2022-06-07,-0.0025374898429031674,0,-0.3499308342697812,-0.11908466037500602,0.003132489407036,0.0040408333800513,0.0055433816513219,0.0267597918580444,20.200000762939453,0.0109508918671256,-1.2839371937460773,-0.0008897910968418
2022-06-08,-0.009513828079907923,0,-0.034319107196734394,0.1696217601899759,0.0094783315317198,0.0093958052245124,0.0010046071090894,-0.0056607239065894,20.43000030517578,0.0113217815907223,-1.0698197527677356,-0.0092889550768917
2022-06-09,0.004649959539766644,1,-0.320591108957156,0.19081650978823708,-0.0108526230401553,-0.0073335396573889,0.0103364732567463,0.0221805373445357,19.84000015258789,-0.0293043142195119,-1.250086341898171,-0.0036676783326505
2022-06-10,-0.002075434650008693,0,-0.5755482669535127,0.15713125436151074,-0.0240864576651555,-0.027856843118583,0.0004334297881005,-0.0066329773020754,19.13999938964844,-0.0359197554116372,-1.432717600796212,0.0074221155706157
2022-06-13,-0.00569679532298819,0,-0.9142970098263838,-0.15361544201863175,-0.0295424148114094,-0.0358751950544012,-0.0150612467764256,-0.0028790294408265,19.57999992370605,0.0227282790698287,-1.0953892434216266,-0.0169098677448552
2022-06-14,-0.006250135421896952,0,-0.372395875140361,0.47605601540254705,-0.0395399319900399,-0.0479375784930191,-0.0305377941978356,-0.0344580318445342,22.3700008392334,0.1332121798122188,0.3324501005899866,-0.0267339375202159
2022-06-15,-0.000932070879295269,0,0.06027436295575482,-0.11351208925133112,-0.0037808180394896,0.0017672166232832,-0.013338433209455,1.9468408614042085e-05,21.88999938964844,-0.0216909293659538,0.1096502804813678,-0.0026852114114221
2022-06-16,-0.024286573269077353,0,0.27066026614084904,-0.4961918222638238,0.0144870588365344,0.0247009052428735,-0.0114699915516543,0.0113376503644398,22.149999618530277,0.0118075956169299,0.2476430616169232,-0.0025425739848417
2022-06-17,-0.0014372510161442577,0,-0.48391279321888314,-0.02338525989086981,-0.0330522071138406,-0.0416749727897793,0.0039819734170523,-0.0219577638798936,22.8700008392334,0.0319885654614738,0.6975739617589647,-0.021354848179315
2022-06-20,-0.002631589310681408,0,-0.11215980941124375,-0.41526388538136233,0.0021984473410133,0.0141997172922413,-0.0178726534160684,0.0109527793111489,22.76000022888184,-0.0048214254160591,0.6517565287914807,-0.004377862497838
2022-06-21,0.009026363679147099,1,0.1529147703209525,0.5632756810040572,0.0,0.0,-0.007414054865351,0.0042098760235229,22.40999984741211,-0.0154973383105338,0.4981315375815744,0.0036973698916184
2022-06-22,-0.0052032692268261255,0,-0.31767872368925343,-0.35797330411864703,0.0241824749606719,0.0247821846048256,0.0182670358668182,0.0185233420035916,21.13999938964844,-0.0583403294337056,-0.1020349989153873,0.0186297219218027
2022-06-23,0.00010688016457583464,1,-0.06358872767549867,0.5207406232909433,-0.0013024200953574,-0.0014663638862324,-0.0036934167381398,-0.0259012276123415,21.299999237060547,0.0075400853264148,0.1746116513002728,-0.0145242329496379
2022-06-24,0.0026556997024064946,1,0.1689890245765251,0.081855916680515,0.0094870724855565,0.0160746721250365,0.0008294681912398,0.0125600243667984,20.8799991607666,-0.0199153140753583,-0.1100299420665718,0.0092574646586046
2022-06-27,-0.001480281398093975,0,0.4300467073228664,-0.01895431129795424,0.030105539729901,0.0328779877478782,0.0121802147284852,0.0207107225545027,20.549999237060547,-0.0159308190050313,-0.3651850144130052,0.0091247154617346
2022-06-28,0.008603353918245906,1,-0.33352130276550185,-0.17146550054807982,-0.0029774998903406,-0.007182263477929,0.0142159739277313,0.0232308729895214,21.01000022888184,0.022137621934621,0.0022985877177854,0.0084234136068693
2022-06-29,-0.0009947956940750608,0,-0.6690147213229353,0.12325351390119911,-0.0203486731494949,-0.030215317910469,0.0066097690753711,0.008486392614125,21.450000762939453,0.0207261551914418,0.3632561187116234,0.0011457767431705
2022-06-30,-0.006551259348583185,0,-0.17837634747772765,-0.1368392603422595,-0.0007119988201726,-0.0003265191204293,-0.0090939377428912,-0.0190063986853608,21.899999618530277,0.0207619384614478,0.7199044211317257,-0.0032291792019122
2022-07-01,0.013715783145905507,1,-0.34945675588046804,-0.015533283195483057,-0.0087978662463676,-0.0134330745048639,-0.0154731964963003,-0.0062522749143676,21.84000015258789,-0.0027434615404167,0.5988482055782167,-0.0011937935294284
2022-07-04,0.008229654530394807,1,-0.19414511840412432,0.003617315775661657,0.0104985112966391,0.0089463258317914,-0.017483023208398,0.0,21.25,-0.0273862624929034,0.0018917455963049,-0.0017886549985601
2022-07-05,-0.010939614174689425,0,0.006623299311465611,0.2204858680791675,0.0,0.0,0.0083776184033968,-0.0013476477061172,20.96999931335449,-0.0132640832007803,-0.3070539765706184,0.0052742548822503
2022-07-06,0.01270241954784306,1,-0.12218231459977544,0.2107737423980351,0.0015828751061934,0.0173180138426842,0.0102577582690071,0.001040243882667,20.790000915527344,-0.0086206662628156,-0.5053588204145419,-0.0015483695040555
2022-07-07,0.0025256919238196922,1,0.1963130484789037,0.18498666061878216,0.0035667957050661,0.0034922640078442,-0.0120242671811469,-0.0122658908575299,20.270000457763672,-0.0253301628596125,-1.0670160799621555,0.0112546182245321
2022-07-08,-0.00045997004466214294,0,0.14005927591294934,-0.17676132276700215,0.0148537231809303,0.0225826722982135,0.0145588942987554,0.0026333397389834,19.200000762939453,-0.0542316642770523,-2.1663320568857207,0.0089096826671292
2022-07-11,0.004131511204699231,1,-0.3023582419117256,0.2609993376225781,-0.0008306163961273,0.0012005131524928,0.0010058972212593,0.0037906631945754,18.399999618530277,-0.0425596748872755,-2.5642436915565163,0.0054213258871873
2022-07-12,-0.006994772554531562,0,-0.3639101075501397,0.06930173408560703,-0.0115944176605255,-0.0228374840002113,0.0110675852780987,-0.0280802757604671,18.3700008392334,-0.0016316989708589,-2.1415506613136475,-0.0002836061400529
2022-07-13,0.0007766460512722898,1,0.07849878963733391,-0.10676259851400953,-0.0092868684974937,-0.009530272050264,-0.0178988757239224,-0.013317616236319,18.549999237060547,0.0097508030126013,-1.7257575387173936,-0.0097725714476848
2022-07-14,-0.004439757829376189,0,-0.03476802319401378,0.016807294399958927,-0.0044668641118166,-0.0015236458209982,0.0053813712692664,-0.0022472628896666,18.520000457763672,-0.0016184939893379,-1.540836219626203,-0.0057236413300785
